,full,mar20_pct_change,apr20_pct_change,may20_pct_change,jun20_pct_change,jul20_pct_change,aug20_pct_change,sep20_pct_change,oct20_pct_change,nov20_pct_change,dec20_pct_change,jan21_pct_change,feb21_pct_change,mar21_pct_change,apr21_pct_change,may21_pct_change
344,MORISN AV/SNDVW IRT,0.255277869961453,-77.6685674269708,-79.9462081793731,-70.14227355965629,-60.41350050658561,-62.2818937870305,-56.191751771862265,-56.19483574011785,-55.745460850610584,-59.09135296128119,-53.94701986754967,-63.58842477140482,-69.95136607847631,-57.46548619447779,-52.07752054897821
345,MORRIS PARK IRT,-11.163279607568326,-87.62147309161584,-88.42084248352965,-83.57007216103304,-66.12153708668454,-67.23838307517946,-59.0047393364929,-61.18483068667972,-62.12307096274294,-59.633373566686785,-64.72205853466903,-69.65236893748248,-57.45838920880334,-65.59211849071778,-62.114859918812805
346,MOSHOLU PKWY IRT,-2.565497783151955,-77.93955932065329,-79.13985245644326,-70.28265329382266,-62.36763189954081,-63.45368716509313,-56.503064739832666,-52.62056280259625,-55.972944053806174,-55.84750445085641,-54.07181348289893,-62.693562373539244,-53.09326328417482,-54.9627336781656,-52.27005179720609
347,MT EDEN AV IRT,2.5603018461123837,-73.20966070966071,-75.56534046233685,-67.8834324896642,-60.24835646457268,-62.146301979697135,-55.27909522072236,-54.43447037701975,-54.940361312367514,-53.50992076484841,-51.424057389299286,-60.6839026983916,-54.29312836683747,-56.55594405594405,-51.624469256172354
348,MYRTLE AV BMT,1.8599932363882312,-85.9889001710876,-89.34471365638767,-82.77979786411659,-74.45498923622692,-76.21089130201054,-68.22356565715282,-69.88420918691945,-71.89988488423151,-72.37523403705856,-73.04198855739082,-76.48576770150353,-70.30942895086322,-71.11679857566105,-68.2596496748479
349,MYRTLE-WILLOUGH IND,6.625963648641045,-85.25806451612902,-88.15505167521412,-81.47514409221903,-71.26180482686254,-68.39649792480839,-62.40527988266928,-62.02586793737236,-64.77613470360593,-71.65837884840086,-58.08586826780483,-71.56382631407118,-67.20584742855635,-64.68387096774194,-64.98060552417151
350,MYRTLE-WYCKOFF BMT,1.5245197936088106,-87.77099657439855,-86.57607645858354,-77.55973810367662,-66.01248533023009,-61.17684775005829,-55.70624360286591,-55.58030803080308,-59.785175467366344,-60.65603715978184,-57.989585291158555,-65.76054860688755,-58.51989784151769,-62.369571209197936,-56.49318473851736
351,NASSAU AV IND,-9.95764212554364,-92.83838238468735,-95.11785878595978,-91.94504624884864,-79.01918400432315,-77.1116799137815,-71.01812155492308,-68.9621664675428,-68.42723936905311,-72.37993528539776,-75.3512431880109,-76.06804870653198,-71.98080553807425,-67.99489098366553,-72.3160401612947
352,NECK RD BMT,-7.1081209550623425,-88.62101877054685,-89.73389405237305,-81.72085963090197,-70.50274106497811,-68.84449037394266,-62.436344681021694,-61.7363344051447,-62.240497076023395,-62.74466274466275,-59.70941603799944,-69.74061255628745,-60.401495768549495,-67.07907667291173,-62.70982789695021
353,NEPTUNE AV IND,8.477060083417879,-79.84968251911364,-82.43460302891235,-79.9142064092859,-70.76857265079138,-70.10242447815376,-65.62581656650117,-65.7924874026569,-70.71471835251363,-64.66029723991508,-59.92212071289501,-73.8929889298893,-63.24431050607918,-57.44460282493197,-60.31436438733364
354,NEREID AV IRT,-1.1697910038666732,-81.9836343115124,-82.78346059645584,-76.09351432880844,-69.93052669081409,-73.30180344056961,-57.151844438089796,-49.03768583611847,-62.889159561510354,-57.9218678930611,-55.88195660962134,-66.87076537013802,-56.06675911251982,-60.03103837471784,-55.659607165153915
355,NEVINS ST IRT,0.23457696358471897,-86.70087366523367,-87.61121448563789,-83.63188535602329,-74.81820523489667,-74.8325291196069,-70.37463976945246,-73.1734442241671,-74.85716883628594,-75.8415650128108,-73.00429568641489,-76.56291390728477,-72.8559374651744,-72.13054130263949,-69.68555032602067
356,NEW LOTS AV IRT,-4.5397584871269085,-74.4151401456632,-76.24128254285793,-68.02986439128448,-47.89344334240323,-61.42065120838056,-55.22741474002697,-56.67446621819246,-55.329571170758264,-56.58060177198164,-54.10880946961074,-64.22104183014426,-57.53923265111284,-62.1330832045906,-56.32797088160929
357,NEW LOTS BMT,-5.866542012387519,-70.23405474500815,-75.28634180385073,-68.6351534197547,-62.71000228885328,-61.566792322024355,-53.61145418782306,-61.699210635646025,-56.31867049974403,-56.773959634210215,-53.95724713242961,-71.08133891907586,-55.1541485619698,-63.45043416934808,-50.987314750195
358,NEW UTRECHT AV BMT,4.012218561230093,-86.29076838032061,-88.45141948115517,-77.52756019727299,-63.990267639902676,-62.93698071798087,-62.38538205980066,-65.77643656481831,-42.74530763668375,-55.19324435448163,-28.31824311308033,-42.76675390068573,-52.773469724467915,-61.58748739960329,-39.80053842388644
359,NEWARK BM BW PTH,-13.619922092376182,-86.11687652783543,-87.07127515886899,-77.47185069984448,-68.25417935657192,-59.659388739716945,-57.63822826515697,-60.25279861572711,-57.50270694763395,-66.22652307372145,-61.938690299814134,-76.10516131184733,-59.46826566894211,-50.48198883815323,-54.721785532404844
360,NEWARK C PTH,30.518058596889986,-42.61883459840111,-64.12504864444156,-61.43152309772212,-89.65517241379311,-84.19143295660668,-78.67586660095284,-79.33395945840182,-76.45477727492018,-76.41570785392696,-73.36075489958867,-92.04694161847272,-84.68579438061461,-81.60985887038586,-79.91698015306784
361,NEWARK HM HE PTH,75.11447204107118,-59.18992511912866,-45.56680437644709,-62.21165859158363,403.16698656429946,270.18563357546407,413.36694164375194,268.282797958571,55.814670861866865,34.05659714907661,104.24414112799383,-30.357142857142854,-25.561586307990968,-22.117086453369637,9.551913560630137
362,NEWARK HW BMEBE PTH,17.90408722362122,-84.8212993778035,-88.2646019976141,-69.7873851930786,-71.24474889300988,-75.39432176656152,-69.96105862839835,-76.10967725449109,-76.28253959914892,-80.36044038241276,-79.86837757462276,-88.0738100395833,-60.97354894735607,-53.47995948487918,-66.60896821126991
363,NEWKIRK AV IRT,0.20512363158012087,-79.09892262487756,-81.24251725113739,-74.89884463510944,-64.97969639985828,-42.56307305087793,-49.21069830576643,-49.268624826841354,-54.28955013645568,-57.18548767080257,-54.98710736052508,-65.72856029701609,-59.401909084840796,-62.08510175209489,-58.98038703498118
364,NEWKIRK PLAZA BMT,-14.17869570820982,-87.34126093785058,-89.22751874041272,-83.11581327733806,-72.54623993061927,-69.41703331238215,-61.062699625052076,-62.412499630800134,-56.56588645156773,-63.06417095218322,-60.65766901597669,-71.2450514332957,-55.69634510333953,-61.44491810634957,-61.22977627275622
365,NORTHERN BLVD IND,-4.457555689343769,-89.68979398531849,-90.07323599830994,-74.39877568867513,-65.17463439393458,-66.91628166725897,-55.08627823581696,-59.9864753900401,-59.685201108244954,-59.64981504315659,-61.42513715095852,-62.465419039869815,-58.41105005797248,-61.58181387639119,-60.917327824984746
366,NORWOOD 205 ST IND,3.7665375769132483,-80.5926115956901,-81.94027904550789,-72.45527201914885,-60.26973095713204,-61.10105181779342,-57.1674692793092,-58.01274924023423,-54.98868351565447,-59.99412650049558,-58.362880691290776,-65.7471955504613,-60.01705029838023,-61.03313054313567,-56.8746158001602
367,NORWOOD AV BMT,1.2949413065220825,-79.86654051093073,-80.7252955554447,-62.49904645663285,-63.11328637937209,-69.75171742305403,-64.12867391807453,-58.31030600757343,-62.12039444635236,-59.360894542470255,-58.53164225941423,-68.97004040086048,-61.149508912331754,-63.90120013943529,-58.697061904524375
368,NOSTRAND AV IND,0.49316482766885134,-88.1825206043956,-89.02488888888888,-83.97907309609595,-76.94093922820741,-75.93472344702681,-71.671388101983,-70.52064404726389,-70.26061187135014,-71.51971745997942,-67.6734280163624,-73.61899214610499,-65.58916876112202,-64.66432005494505,-53.99644444444445
369,NOSTRAND AV IRT,-0.4955167531854649,-85.89690410648969,-87.95741849634065,-81.10288283522877,-61.25865235202712,-83.81021369069178,-75.59984028458383,-71.34209417263706,-68.96926944579941,-69.82745036243303,-66.95080620314265,-72.84892546137254,-66.04616235870682,-69.58784267883405,-64.18926852177998
370,OCEAN PKWY BMT,-11.74178075347257,-85.39650920129009,-86.17150050840071,-77.58174547165373,-70.04631540331087,-61.28926548382566,-57.536490914507,-55.808939778661426,-55.568109249889474,-56.94045067182517,-50.452961672473876,-62.62044463584002,-58.905117753623195,-60.79965850882185,-53.58059361836053
371,OZONE PK LEFFRT IND,-5.072667199343512,-82.98372664086237,-81.20149753303745,-72.8269660783101,-60.91111167888806,-66.37641869227589,-55.106301290972795,-44.56513163085501,-54.30197449877273,-55.17446471054719,-52.81656379217354,-60.173001310615994,-56.59493152554711,-61.47459108502934,-49.629335779634545
372,PARK PLACE BMT,-6.196005573618208,-87.41077222582739,-87.96575542367935,-78.57327141382869,-74.43221727932568,-73.1072970411709,-68.8505866472848,-66.39012155122515,-68.7091728769896,-68.42978432712013,-66.03128697252531,-72.39716312056737,-65.77540106951871,-71.15045888569574,-62.60336608619516
373,PARK PLACE IRT,-13.644128506089162,-95.34029788994621,-95.60309886614334,-89.64420017356089,-83.17310970205223,-85.05851607771844,-80.24316109422493,-80.72349410980217,-81.20876531573987,-81.73636844891476,-79.7773492286115,-85.55507398922667,-80.28843085954949,-85.18307819611088,-81.89933815607203
374,PARKCHESTER IRT,-6.25039097524866,-82.8761816209515,-84.66906939438762,-77.88881004176312,-65.77644332069111,-65.3579988522432,-61.48330644983096,-60.15104210615137,-60.53385846255361,-62.17064576815541,-58.35994572442812,-67.68635685472731,-60.567844393287295,-62.71914871635932,-59.00502072873481
375,PARKSIDE AV BMT,-20.088117489986647,-85.28946990374946,-83.91677948774625,-77.22628536992906,-67.88641348262726,-68.27994256572758,-63.072190102370975,-58.824289739678925,-54.70138780601902,-61.88230752261196,-62.02423242831768,-70.0,-51.20793931900959,-68.38816262031318,-54.433177686292936
376,PARSONS BLVD IND,-9.400559977071806,-85.111137245678,-84.56465339572776,-76.39924127060458,-65.53358113667962,-61.52609150116588,-56.89481012312648,-10.663764961915124,-36.22121555303888,-60.468670402445234,-56.086330935251794,-63.19996065218996,-57.30867502129213,-58.79571915794426,-55.32575224886648
377,PATH NEW WTC PTH,-0.3252052288137911,-85.28390853218542,-84.94522465828558,-83.40804227518305,-77.96354215605997,-76.72401473414665,-68.9092113471346,-69.72492878781028,-73.5729505596465,-74.93476009857854,-70.01131020604245,-81.39409124502046,-69.8078688104698,-67.41148075344,-65.94316065990215
378,PATH WTC 2 PTH,-27.41580639702149,-86.26921479019526,-93.49414031144646,-42.97757691639145,-62.25091331783461,-30.414103621028598,0.40119760479041916,-26.72159740181632,-3.746112524738479,-72.50146455770357,-0.817622812352186,-53.17301269205077,39.34872153571151,-17.39198171998338,12.518060683897897
379,PAVONIA/NEWPORT PTH,-10.32939589485581,-89.28328419142663,-89.29447208015134,-95.16533194235627,-89.89975730716472,-81.17791203684143,-77.83441615614892,-81.68389503945195,-86.30902266879637,-86.54422467677027,-79.76399216720208,-87.6617905326525,-82.44107213644634,-82.94397822635518,-81.13658656204021
380,PELHAM BAY PARK IRT,1.9819862639321277,-81.41135573580533,-83.25553588263699,-77.97912152846169,-67.30160419271596,-66.4442946468004,-62.36256401543652,-60.84576675200848,-61.74891275406053,-63.350031031119784,-60.18269259852998,-70.42004941757854,-62.94363013539021,-60.720741599073,-56.529237278392245
381,PELHAM PKWY IRT,1.2432034844311117,-83.21246051864605,-84.51017811704835,-78.00812880052932,-69.32518361512298,-73.26653728693717,-59.06572588114444,-59.735918897268036,-67.39432721774466,-61.12143962079389,-59.92856222267229,-69.00620587565474,-61.38691434350917,-62.08027762339194,-56.38344949662574
382,PENNSYLVANIA AV IRT,-4.38992677752686,-77.22162015713899,-79.37406245738443,-71.43972822054747,-52.86837907705847,-64.58057995801913,-60.19269979610602,-57.00525076950932,-57.26805575109108,-59.24057826874578,-55.822605120172305,-66.58963354242324,-58.415345524818385,-61.12842048225413,-56.740079094504296
383,PRESIDENT ST IRT,-6.637493707160283,-89.0051934457909,-90.31638701060189,-82.04334365325077,-64.59074733096085,50.948012232415905,-78.79419373383156,-69.04505474780112,-71.69023136246787,-72.6789686135596,-65.04361814019674,-74.15754180460063,-65.03795263179725,-68.15491766979346,-62.64295851072711
384,PRINCE ST BMT,-13.308097676835152,-98.24427391207267,-98.31278167966873,-96.8281733556776,-90.15968586387434,-86.95598340865473,-77.91452427708406,-77.03055114439313,-81.26854024946687,-81.58266829630695,-82.11752786220872,-80.57133111622751,-78.85844748858447,-78.85254956341885,-77.32264189792043
385,PROSPECT AV BMT,-7.904708832543885,-91.84527935671703,-91.89778129952457,-85.33224222585925,-75.90240401865806,-75.13122954362996,-67.99137502073313,-68.87726403419957,-70.00518537723619,-73.7394219590667,-71.71528063803497,-74.05376822887678,-65.96980606904063,-70.58366837654235,-64.01686665157347
386,PROSPECT AV IRT,1.0173697270471465,-80.66764407353108,-79.60169394529014,-75.92136987649461,-68.0032561315057,-64.30586023190223,-55.163469851740366,-63.26625567058276,-62.38598650519792,-55.879920608666886,-60.313228923692094,-65.62174201497488,-62.372434737946904,-61.54956580579678,-60.25180267826485
387,PROSPECT PARK BMT,-8.298514391829155,-88.31448904772175,-90.43586990499749,-84.75686533157453,-78.5070195663503,-76.2354491544037,-71.49308151154099,-68.22276582343378,-64.93016482425365,-66.69653878020324,-65.58108743006022,-74.06602095275746,-63.80024228397851,-66.93829138297545,-65.57348084319828
388,QUEENS PLAZA IND,5.603127099493068,-92.05894254113839,-92.8712382831771,-87.9549678846199,-80.01824289106388,-80.42332056291013,-77.90293170561382,-77.99916882157369,-73.96248110214424,-76.78526313476938,-77.25464623410498,-82.3596475692907,-78.14509785777078,-79.63649851632047,-75.78485894963448
389,QUEENSBORO PLZ IRT,-12.081164449585502,-91.39524001262365,-92.49432958213383,-86.97560161224928,-78.0894055234826,-81.63356810581575,-75.10192776423665,-72.85517726534455,-73.90649746788417,-75.2080022436197,-73.59311886429887,-77.63607402594681,-71.2006753867576,-73.49686041070399,-69.80175346767862
390,RALPH AV IND,3.704430184661081,-82.16958277254373,-84.7803191920283,-78.98872465969504,-70.19715868643412,-69.76600985221675,-64.52383167426427,-64.8461953588775,-64.88448844884488,-66.41252890014312,-65.67414975131067,-69.18105881024947,-65.91639871382637,-67.84387617765815,-64.09494747643866
391,RECTOR ST BMT,-11.599534219022917,-96.38854610018385,-96.84169066784827,-93.14319700917639,-88.10391552191385,-86.54662113215358,-75.61586786193266,-82.02563777129077,-83.19264146035799,-85.77643504531723,-82.76141751934115,-85.99319315093791,-79.8551028350747,-82.64285894174832,-78.56879107894542
392,RECTOR ST IRT,-5.377860775588048,-93.90246235674518,-94.65573770491802,-93.14279639243759,-89.47699551478497,-88.15596013867963,-84.57836324032777,-83.22366571058996,-84.34151459383223,-85.70144208292876,-82.4895801565518,-86.17170715584201,-82.51065527304793,-82.96439435972985,-79.25361620057859
393,RIT-MANHATTAN RIT,56.830680173661364,-69.16894664842681,-89.03598099117448,-76.11628716124793,-65.84653409729245,-61.76070971867008,-61.32194813409234,-57.72714349539011,-64.53646898432174,-53.32346072791479,-65.90081139261467,-72.67103514640517,-61.414598136015506,-43.37807797537619,-47.427774006185416
394,RIT-ROOSEVELT RIT,124.3825910931174,-76.75535491307272,-80.58533447684391,-70.19818484904611,-61.39040505601838,-56.02159001461824,-63.43545801997288,-52.124914623966,-57.52468095352757,-47.70243975452777,-58.681275679906086,-58.55865065167391,-51.81108755469349,-27.134761310152722,-44.7041166380789
395,ROCKAWAY AV IND,0.052476040544646066,-82.6125899179892,-85.03190872171726,-79.33583771600301,-69.48588742877845,-70.36131647984737,-77.78496810575946,-65.2145086880853,-67.171649581114,-67.08044812250183,-66.3581560283688,-70.43954134815844,-66.4688345387291,-67.00814510034428,-64.37273807221592
396,ROCKAWAY AV IRT,-5.491800658504619,-75.8276587064989,-76.73035679469682,-69.9599031896832,-49.16212396527357,-61.37226707960034,-59.078414904176526,-58.46644272297251,-57.69598943720086,-59.88374024248464,-55.5956678700361,-65.08762974306619,-56.68188736681887,-59.27448457652117,-56.4567492038734
397,ROCKAWAY BLVD IND,-3.6789943367084263,-84.41937652298125,-82.53074156964317,-76.30752773191321,-64.99911074976498,-59.830337026989746,-58.30846008739464,-51.54565061107117,-57.840937422089254,-57.697939203216855,-54.790384051597776,-63.4746348203711,-58.57107859513151,-61.53054365179397,-49.33990494631227
398,ROCKAWAY PARK B IND,4.3022035676810075,-72.16730038022814,-75.42942494398805,-80.92576669532818,-73.01779046782342,-49.8585096348201,-47.07255397782533,-51.44976399190829,-57.64360018091361,-74.15758804155055,-57.4857864813645,-66.80053547523427,-58.42555331991952,-67.83269961977186,-57.80433159073935
399,ROOSEVELT ISLND IND,-8.701872771146085,-91.70049227048968,-91.52081291380793,-87.42575564257116,-79.63892124361617,-74.69421273285214,-61.28384035724254,-69.58876874074375,-70.18006417724365,-70.13424295774648,-69.72972972972973,-72.89368692795118,-68.01234972166347,-67.24458070645133,-64.19698757826096
400,SARATOGA AV IRT,-3.7836023555975955,-76.56142244610356,-78.74102368220015,-69.80899568699938,-50.87784833769145,-59.6031880617263,-56.19849202174294,-56.09609609609609,-55.848496101002596,-57.33117267599489,-53.866119646669745,-64.29355192667656,-57.46360955189801,-61.038649515756646,-55.37662337662338
401,SENECA AVE BMT,5.710944808231992,-84.82864389783519,-89.31750741839762,-81.82349503214495,-69.65623622741296,-74.29574412758949,-66.43577127024317,-68.02849025649233,-64.89733013009383,-67.96536796536796,-73.57305317881512,-75.42748294498095,-69.42170700411486,-62.20727894767888,-65.92801761271178
402,SHEEPSHEAD BAY BMT,-3.3364980333649803,-88.7531646308028,-89.73634875056361,-82.50582659020085,-70.28781279357759,-68.25963266120982,-60.0152832171172,-60.85480135827503,-62.411490517476544,-62.56257478449855,-59.68233246301131,-70.79875712841759,-60.67451560646453,-65.00764178129339,-60.606563990602524
403,SHEPHERD AV IND,12.633368507445187,-80.08849557522124,-82.26077500988534,-74.92836676217765,-65.93549917002608,-65.26069779088532,-60.55529522024368,-61.272504091653026,-62.568584607914545,-62.95841016185207,-59.381096535486044,-67.09106151105523,-62.119398324051424,-66.16519174041298,-61.600434954527486
404,SIMPSON ST IRT,41.306727979416436,-74.14113152726588,-71.31336405529954,-67.22323049001815,-60.85396391047318,-62.52158088749942,-51.13651683878449,-60.03907307826222,-59.66896551724138,-51.08095781071835,-57.74811083123426,-67.67401833246608,-57.3230024213075,-42.369051142019316,-40.945249067368884
405,SMITH-9 ST IND,-0.7750830446119227,-84.46716212126307,-84.72827413113954,-79.29680194501589,-70.98292158533123,-70.27938890784337,-63.491242038216555,-64.49687422738671,-63.76421923474665,-64.89765244775265,-63.53378088844451,-70.5387329119506,-65.20158387329013,-68.09698355583953,-62.22330672430021
406,SOUTH FERRY IRT,-3.656890556368961,-93.64306219103976,-93.94398106287653,-91.94778440267021,-88.72084512057607,-86.59221531704125,-82.47604614295541,-80.61212121212121,-82.03748412305963,-80.10030565241723,-81.50402740486992,-84.33502323090146,-80.30678998420933,-79.71148166188222,-78.65103473499202
407,SPRING ST IND,1.5683916469365,-96.89175066581262,-97.34653639838304,-94.26162358368097,-87.40568695628272,-87.21310343239945,-78.80436438999116,-80.88077728534554,-80.62767065244712,-82.01089693695344,-79.68121403473035,-84.19972227253517,-80.02318726180638,-82.63717987616447,-78.81524887924482
408,SPRING ST IRT,-5.5186201862812,-97.03799361109223,-97.27202194574525,-94.963849047731,-88.07276148659244,-85.22717512668557,-86.20905519820961,-81.32157226864749,-79.060015724644,-79.33625352683512,-82.1627415845386,-82.99984980725264,-78.34410949701906,-78.69639094678176,-75.64770428662473
409,ST LAWRENCE AV IRT,0.9198215625123367,-79.07554865022335,-81.69932119716137,-73.95195273469743,-62.5450999512433,-65.63009404388714,-58.792331435030206,-60.50570771808158,-56.037607612143184,-60.590657811746375,-56.883676400191476,-66.23563763224755,-55.55077452667814,-56.744999028937656,-54.51635297747609
410,ST. GEORGE SRT,-10.8231232478455,-93.03507067029142,-94.22874999999999,-90.55140279009531,-79.95729964357554,-81.13088527406454,-74.72039130305109,-75.34684114253552,-76.63245554178447,-77.59023933889452,-75.3491161971171,-80.8352154598621,-74.27556797508332,-80.72896805382997,-78.42375
411,STEINWAY ST IND,-14.79376810146809,-92.28302603265685,-92.85273803650715,-79.45467969903663,-72.25141442206643,-77.20405672684424,-65.28767354755132,-67.23656388163324,-69.45280809601472,-69.45276624292968,-70.40266624527732,-70.56537192829929,-67.10620392184443,-69.87152440825281,-67.86198815984214
412,STERLING ST IRT,0.6909388307622889,-87.53125339710837,-88.16960008759203,-83.09343103899502,-79.37534562765983,-73.50564468211527,-4.382575092218514,-52.85999079895721,-60.50552435034875,-63.913145402332525,-62.43531995681793,-66.92775820400082,-64.01243558144746,-67.9856506141972,-62.631045903703495
413,SUTPHIN BLVD IND,-9.655266664388943,-87.61731759006963,-87.63428910128177,-78.83498322834002,-64.60865111514643,-68.24555936428794,-57.871291410777616,-1.0865822397367715,-37.54388585941585,-57.13126544462066,-53.73946544666506,-65.34645967436578,-59.76628975532277,-58.98047229791099,-57.14973697858784
414,SUTPHIN-ARCHER IND,10.61884558148371,-85.48395871016878,-87.50075324901408,-81.31223187569847,-73.42227696691327,-73.25069556912088,-66.76417124589959,-82.65755564745344,-72.51593108331366,-67.87956463186931,-66.91754447379307,-69.6330707312896,-62.03353202573222,-64.03391858994411,-61.929120941661694
415,SUTTER AV BMT,-6.208323752586802,-70.0005319997872,-77.12728134629059,-72.21018976897689,-64.88566900611275,-61.385093857603025,-56.15777366324413,-66.32121732976088,-60.70376985084713,-58.87403649136501,-58.0729001584786,-75.28250678509745,-57.43074282912478,-62.03649518540193,-51.68523346764636
416,SUTTER AV-RUTLD IRT,-1.572936867054514,-78.38370717450303,-78.93784665190793,-73.54843841136858,-51.832820698389725,,-69.09219165445765,-58.80539222716191,-58.42704477194943,-59.215903081582624,-56.693574426864714,-65.51201074252748,-59.93383926834014,-61.4251583122637,-57.532909614606396
417,THIRTY ST PTH,5.920302419669776,-87.125772860397,-87.62776387150605,-83.28735349417491,-61.878798985918934,-71.79876385209877,-51.86960256816023,-63.86537466996924,-59.677469568195264,-56.01709651731591,-60.17537683617628,-73.87009182178713,-71.96159688527733,-63.21455689337239,-60.62917188151856
418,THIRTY THIRD ST PTH,6.327010240053718,-89.8538548576152,-88.98556389761285,-84.23714774149205,-83.95964047238382,-84.8978238591838,-74.05324108888554,-78.21302493810518,-79.60165521653084,-79.25394296405653,-77.07816875787906,-81.06035874676854,-76.5049969213281,-78.62839023530927,-76.72296432085619
419,TIMES SQ-42 ST BMT,-5.927065026362039,-96.3356470638334,-96.37113220234356,-92.3048455226452,-82.8126381561496,-83.56883459887752,-81.15536840167518,-79.50417037549863,-80.59974122840399,-80.43181197048374,-76.31677068979492,-84.11116128961194,-77.39713231516511,-80.32193501682067,-76.79266289670072
420,TIMES SQ-42 ST IRT,-11.620566509723988,-95.53433534088077,-95.56564712167757,-92.53406613754387,-87.81700678656334,-87.28416476671714,-82.91487096395757,-82.27078148722042,-81.80049200686594,-82.07775359639179,-80.80274416485241,-86.60272263031598,-80.46559500239445,-81.34570437833733,-80.48426796924193
421,TOMPKINSVILLE SRT,-62.908448631145134,-88.32518337408312,-86.49277288586144,-79.15531335149863,-58.991699969259145,-72.21698113207547,-60.03847078624669,-54.39916947832858,-57.24065297525013,-57.88594607492246,-53.71447028423773,-65.34306569343066,-49.02116402116402,-82.29828850855746,-71.04170127928228
422,TREMONT AV IND,2.185735921795401,-80.59792752783677,-82.00463536209797,-76.29309596932313,-66.11961928635776,-66.70631242019834,-59.9053869598549,-58.60441850771154,-59.761499148211236,-61.44472606745954,-57.8827546955037,-65.70615686206477,-60.98292181763061,-61.656046855892384,-60.399403117757245
423,TWENTY THIRD ST PTH,3.8778432867744157,-95.84298957126303,-95.93230724867534,-92.13905350854591,-86.39555669050051,-86.92226717984144,-79.97182493254698,-83.58690573531129,-82.8231348436524,-84.04434604454431,-80.7699221859832,-86.03716533022028,-80.78493160495596,-79.43945538818078,-76.83379591248243
424,UNION ST BMT,-12.813497492020065,-93.21698687298966,-94.11724483748918,-87.61559383499547,-80.30224217701974,-79.04985888993414,-72.50013108908814,-71.25930562697012,-71.21771217712177,-77.1025467467637,-75.63791516774032,-76.41005685625959,-67.50597728631202,-71.84864817873598,-65.10461776906597
425,UTICA AV IND,-0.10308132307909976,-85.12054848854011,-86.78759906936274,-82.3218311981131,-75.06522549385016,-73.38780304357233,-67.82875702519648,-65.40325784664283,-67.48922649568584,-67.57086530801577,-65.57830947654372,-72.90094951486536,-67.38156177604225,-69.51960034374972,-65.96837346548887
426,V.CORTLANDT PK IRT,-13.400402414486923,-87.6239323576119,-86.5176727802745,-77.80798252076929,-69.52848913201336,-67.42968519819595,-56.9833087874325,-56.49342219144885,-58.38082955443691,-59.34147997284454,-57.1727109053498,-73.84472292931271,-57.74989673688559,-65.04356410146357,-51.72841005708732
427,VAN SICLEN AV BMT,2.2370240040216163,-74.98145675715769,-80.65178032589017,-55.936180197090565,-59.43943524149018,-59.192128430864834,-48.45155531140562,-53.92026175472613,-53.366598180217196,-56.07914764079147,-52.084461288576065,-63.46273873424042,-55.67916410571604,-47.240765465064534,-52.32951116475558
428,VAN SICLEN AV IRT,-6.389633601429848,-74.57418198117436,-77.07179259915799,-71.34423810109458,-52.0066750104297,-62.829438090502244,-59.79597009251045,-59.17618036830934,-59.85326736051868,-59.45977617624656,-55.90557460722546,-66.693354683747,-60.0835322195704,-64.56745853877185,-60.32572568136495
429,VAN SICLEN AVE IND,-0.9940466437271287,-78.44638363938112,-81.23106362621591,-73.45883675189661,-62.48354541465555,-62.10928455661032,-57.171129940008655,-58.62219078195571,-60.102315278730025,-61.26627410728756,-58.29713891761461,-65.69241086397675,-60.528493407623984,-62.9423416671128,-58.99112315951736
430,VERNON-JACKSON IRT,12.78838384447473,-92.80129612208634,-93.50338071214753,-88.19531636966815,-79.64290958930931,-77.69012375111073,-66.34676631704106,-72.6182793530432,-71.88212325336549,-70.22851031922609,-66.78204514489818,-84.60284828666077,-78.23209264031308,-72.64450716002926,-67.8874212388269
431,W 4 ST-WASH SQ IND,-5.890561109469986,-95.52434491219718,-95.82782467202277,-91.59429816245095,-86.13285697459855,-84.09482472349951,-79.81248670007469,-79.77875288026627,-80.70511281196202,-81.06583170500113,-82.86960213020491,-84.49523670356344,-79.16909313938072,-79.11006939993774,-75.74348767270561
432,W 8 ST-AQUARIUM BMT,16.079695767195766,-87.40503500670341,-89.43298969072166,-88.25198637911464,-84.94074681374376,-75.7320781438747,-66.08957470831766,-64.75339615714111,-59.86707952571558,-59.03182802866189,-64.8995148995149,-70.99186755736277,-64.94551670108967,-57.61209593326382,-57.495704467353946
433,WAKEFIELD/241 IRT,-3.121825692422293,-74.18330605564648,-74.41079679553236,-65.327801423513,-61.70938206336436,-69.11790151226771,-52.32115246822793,-37.53238479507326,-60.36430870369103,-53.31126981362132,-51.98573230675541,-61.101410811565856,-52.575842303928425,-56.65793780687398,-50.294186085164384
434,WALL ST IRT,-0.33720816166372375,-96.25892159819365,-96.63903143102797,-93.31060136391817,-86.805851367778,-86.56412411797511,-81.37561867123104,-80.02179381752337,-84.06268504173325,-85.1336629514791,-84.62248874823757,-86.61979634805522,-81.38013624190525,-81.37348149179175,-83.50678301736313
435,WEST FARMS SQ IRT,-5.153672262036458,-83.11642958582637,-81.08006486029187,-76.42127649051658,-71.42445666404818,-68.85186338627635,-56.14371732945147,-62.819045839852414,-62.321899736147756,-61.81312428878493,-61.89828578657727,-69.8795476892822,-58.20380841299222,-62.47759178637114,-58.715014217563976
