,full,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,pct_change,mar20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,apr20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,may20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,jun20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,jul20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,aug20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,sep20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,oct20_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,diff_x,nov20_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,diff_y,dec20_pct_change,ENTRIES_20_x,EXITS                                                               _20_x,change_20_x,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,jan21_pct_change,ENTRIES_20_y,EXITS                                                               _20_y,change_20_y,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,feb21_pct_change,ENTRIES_20,EXITS                                                               _20,change_20,ENTRIES_21_x,EXITS                                                               _21_x,change_21_x,diff_x,mar21_pct_change,ENTRIES_19_x,EXITS                                                               _19_x,change_19_x,ENTRIES_21_y,EXITS                                                               _21_y,change_21_y,diff_y,apr21_pct_change,ENTRIES_19_y,EXITS                                                               _19_y,change_19_y,ENTRIES_21,EXITS                                                               _21,change_21,diff,may21_pct_change
341,MIDDLETOWN RD IRT,464700154.0,329116739.0,12388.0,490423110.0,354045916.0,12098.0,-290.0,-2.340975137229577,-2.340975137229577,467328471.0,331654839.0,13044.0,488889346.0,354497605.0,1738.0,-11306.0,-86.67586629868138,483785835.0,342863183.0,22164.0,478477959.0,350197949.0,1571.0,-20593.0,-92.91192925464718,474375814.0,336695539.0,18806.0,473975404.0,348657089.0,2208.0,-16598.0,-88.25906625545039,476905062.0,339114665.0,13943.0,467324525.0,346616935.0,2889.0,-11054.0,-79.2799254106003,478706555.0,340852435.0,12161.0,483840791.0,353793968.0,3518.0,-8643.0,-71.0714579393142,477885059.0,341847448.0,9866.0,473378710.0,349500672.0,3728.0,-6138.0,-62.213663085343605,479922481.0,343803994.0,12205.0,480255894.0,353065437.0,4494.0,-7711.0,-63.17902498975829,481902571.0,345726694.0,12575.0,458840470.0,341581257.0,4416.0,-8159.0,-64.88270377733598,484331776.0,348116029.0,12109.0,464728621.0,335946194.0,4246.0,-7863.0,-64.93517218597738,486133878.0,349860723.0,8786.0,448355610.0,323250186.0,3055.0,-5731.0,-65.22877304803096,487994662.0,351666296.0,12108.0,435168061.0,325240664.0,3153.0,-8955.0,-73.9593657086224,490423110.0,354045916.0,12098.0,452676348.0,321090699.0,4071.0,-8027.0,-66.34980988593155,467328471.0,331654839.0,13044.0,484544535.0,355080145.0,4111.0,-8933.0,-68.48359398957375,483785835.0,342863183.0,22164.0,483966353.0,359411404.0,4623.0,-17541.0,-79.14185165132648
342,MONTROSE AV BMT,4177890727.0,352752234.0,33543.0,6117135436.0,469458212.0,39600.0,6057.0,18.05741883552455,18.05741883552455,6043684764.0,427100017.0,45051.0,6120236833.0,471474017.0,4046.0,-41005.0,-91.01906727930567,6050808650.0,431264665.0,39449.0,6120850507.0,472096178.0,4056.0,-35393.0,-89.71837055438667,6057225843.0,434931468.0,34559.0,5972549667.0,461606687.0,6031.0,-28528.0,-82.54868485777945,6213145556.0,450400153.0,35244.0,6112980287.0,469358411.0,9242.0,-26002.0,-73.77709681080468,3647622839.0,366861185.0,28926.0,6118064261.0,472793481.0,11624.0,-17302.0,-59.81469957823411,6077425866.0,447084024.0,33414.0,5977812625.0,466986849.0,12843.0,-20571.0,-61.564015083497935,3641872868.0,356017065.0,31150.0,6126060859.0,479171300.0,13844.0,-17306.0,-55.55698234349919,6089654274.0,454132195.0,40474.0,6278566032.0,494101246.0,13588.0,-26886.0,-66.42783021198795,6097569832.0,458599198.0,39654.0,6134614912.0,486437086.0,12494.0,-27160.0,-68.49245977707167,6103463741.0,461947514.0,29975.0,6133156441.0,486925959.0,9934.0,-20041.0,-66.85904920767307,6109414930.0,465268760.0,40245.0,6139087332.0,491526293.0,11403.0,-28842.0,-71.66604547148714,6117135436.0,469458212.0,39600.0,6141209926.0,493964824.0,13915.0,-25685.0,-64.86111111111111,6043684764.0,427100017.0,45051.0,6143483856.0,496587336.0,13128.0,-31923.0,-70.85969234867152,6050808650.0,431264665.0,39449.0,6145933858.0,499433030.0,15316.0,-24133.0,-61.1751882176988
343,MORGAN AV BMT,246644791.0,90628449.0,34366.0,316250909.0,141559335.0,41895.0,7529.0,21.908281440959087,21.908281440959087,253132331.0,105896229.0,47583.0,320565174.0,146246486.0,3453.0,-44130.0,-92.7432066074018,260837954.0,109954965.0,42639.0,314220663.0,143809695.0,3488.0,-39151.0,-91.81969558385515,267968840.0,113710813.0,38792.0,309169306.0,142435586.0,5251.0,-33541.0,-86.46370385646524,303834509.0,130008718.0,37771.0,306098975.0,142020308.0,9389.0,-28382.0,-75.14230494294564,166108404.0,71063580.0,30754.0,328232111.0,151881612.0,12025.0,-18729.0,-60.899395200624305,277810377.0,121150942.0,36985.0,330414704.0,153524615.0,13734.0,-23251.0,-62.86602676760849,171143234.0,75330822.0,33176.0,22218246071.0,60955806079.0,14873.0,-18303.0,-55.169399565951295,298090436.0,131540588.0,44669.0,131810137.0,40646933.0,14045.0,-30624.0,-68.55761266202511,306727108.0,136285840.0,41248.0,130911264.0,41997206.0,12644.0,-28604.0,-69.34639255236618,310307284.0,138754937.0,33763.0,132873824.0,44100210.0,9856.0,-23907.0,-70.80828125462784,319550673.0,143411548.0,41628.0,134984549.0,46541275.0,10629.0,-30999.0,-74.46670510233496,316250909.0,141559335.0,41895.0,137095242.0,48737995.0,12747.0,-29148.0,-69.57393483709274,253132331.0,105896229.0,47583.0,132818408.0,49105150.0,12906.0,-34677.0,-72.87686778891621,260837954.0,109954965.0,42639.0,132660714.0,51138444.0,14374.0,-28265.0,-66.28907807406364
344,MORISN AV/SNDVW IRT,246823899.0,263873339.0,39173.0,330600881.0,338995851.0,39273.0,100.0,0.255277869961453,0.255277869961453,256657206.0,270862751.0,39984.0,328682889.0,334530736.0,8929.0,-31055.0,-77.6685674269708,263023777.0,276426312.0,39783.0,343176226.0,353331648.0,7978.0,-31805.0,-79.9462081793731,268237498.0,281756038.0,35495.0,325962706.0,330413816.0,10598.0,-24897.0,-70.14227355965629,279501651.0,293998352.0,31584.0,314525758.0,315265203.0,12503.0,-19081.0,-60.41350050658561,281949895.0,294384510.0,36794.0,324971546.0,322931773.0,13878.0,-22916.0,-62.2818937870305,284332504.0,298021371.0,35838.0,334865079.0,346029921.0,15700.0,-20138.0,-56.191751771862265,292066678.0,305903350.0,39541.0,332124374.0,337457763.0,17321.0,-22220.0,-56.19483574011785,289667236.0,309650433.0,40371.0,349200264.0,350374303.0,17866.0,-22505.0,-55.745460850610584,308024227.0,316720540.0,40962.0,352833035.0,366889419.0,16757.0,-24205.0,-59.09135296128119,314049248.0,325764818.0,30200.0,356391437.0,370041033.0,13908.0,-16292.0,-53.94701986754967,319943974.0,331394009.0,38496.0,335468741.0,346841829.0,14017.0,-24479.0,-63.58842477140482,330600881.0,338995851.0,39273.0,196650126.0,282066052.0,11801.0,-27472.0,-69.95136607847631,256657206.0,270862751.0,39984.0,361580415.0,374190360.0,17007.0,-22977.0,-57.46548619447779,263023777.0,276426312.0,39783.0,21219006706.0,45999348073.0,19065.0,-20718.0,-52.07752054897821
345,MORRIS PARK IRT,350294745.0,226993381.0,14270.0,267645001.0,182215519.0,12677.0,-1593.0,-11.163279607568326,-11.163279607568326,357070653.0,243669806.0,14921.0,370652544.0,251896420.0,1847.0,-13074.0,-87.62147309161584,358452795.0,242435436.0,15027.0,362589843.0,249531940.0,1740.0,-13287.0,-88.42084248352965,360184183.0,247409822.0,13165.0,331695336.0,224923050.0,2163.0,-11002.0,-83.57007216103304,363068751.0,250136558.0,11190.0,337351008.0,238501909.0,3791.0,-7399.0,-66.12153708668454,365845175.0,249494725.0,13235.0,351302947.0,248335394.0,4336.0,-8899.0,-67.23838307517946,366597433.0,250638114.0,11816.0,366002222.0,256302276.0,4844.0,-6972.0,-59.0047393364929,371734569.0,257833266.0,13791.0,369603441.0,255517531.0,5353.0,-8438.0,-61.18483068667972,374185393.0,260281115.0,15487.0,327616286.0,239144822.0,5866.0,-9621.0,-62.12307096274294,373327680.0,260947591.0,13256.0,330576335.0,232421653.0,5351.0,-7905.0,-59.633373566686785,365852275.0,249956888.0,10182.0,352520196.0,239056918.0,3592.0,-6590.0,-64.72205853466903,373467461.0,256321112.0,14268.0,325762823.0,223648085.0,4330.0,-9938.0,-69.65236893748248,267645001.0,182215519.0,12677.0,353223503.0,243859628.0,5393.0,-7284.0,-57.45838920880334,357070653.0,243669806.0,14921.0,365050602.0,264057318.0,5134.0,-9787.0,-65.59211849071778,358452795.0,242435436.0,15027.0,378263099.0,278344846.0,5693.0,-9334.0,-62.114859918812805
346,MOSHOLU PKWY IRT,1163218618.0,603160471.0,49620.0,1876271837.0,1311748364.0,48347.0,-1273.0,-2.565497783151955,-2.565497783151955,1167809098.0,600773662.0,49106.0,1881174184.0,1313550467.0,10833.0,-38273.0,-77.93955932065329,1178445724.0,608579705.0,50968.0,1859941512.0,1292086971.0,10632.0,-40336.0,-79.13985245644326,1158671385.0,596925781.0,43870.0,1820155310.0,1267312964.0,13037.0,-30833.0,-70.28265329382266,19697378986.0,3355636106.0,42684.0,1833047699.0,1275975691.0,16063.0,-26621.0,-62.36763189954081,18846850547.0,3247671219.0,47028.0,1858904098.0,1297036952.0,17187.0,-29841.0,-63.45368716509313,19714348730.0,3361616166.0,44702.0,1837254166.0,1274387728.0,19444.0,-25258.0,-56.503064739832666,19717894314.0,3363849163.0,47299.0,1858064133.0,1293408825.0,22410.0,-24889.0,-52.62056280259625,19252810330.0,3287022011.0,52336.0,1723237813.0,1178642197.0,23042.0,-29294.0,-55.972944053806174,1852975057.0,1303936516.0,48867.0,1735681870.0,1186415931.0,21576.0,-27291.0,-55.84750445085641,1831956377.0,1295649358.0,36372.0,1741040608.0,1195577649.0,16705.0,-19667.0,-54.07181348289893,1867810574.0,1308982976.0,48434.0,1626467079.0,1172734998.0,18069.0,-30365.0,-62.693562373539244,1876271837.0,1311748364.0,48347.0,1853993644.0,1276766900.0,22678.0,-25669.0,-53.09326328417482,1167809098.0,600773662.0,49106.0,1888382462.0,1297864751.0,22116.0,-26990.0,-54.9627336781656,1178445724.0,608579705.0,50968.0,1918542936.0,1329455461.0,24327.0,-26641.0,-52.27005179720609
347,MT EDEN AV IRT,488867685.0,352661768.0,29684.0,513544400.0,363299730.0,30444.0,760.0,2.5603018461123837,2.5603018461123837,495044612.0,356801095.0,30888.0,516791323.0,365698996.0,8275.0,-22613.0,-73.20966070966071,499993866.0,360182012.0,31795.0,517994942.0,366911294.0,7769.0,-24026.0,-75.56534046233685,505248231.0,363564670.0,29751.0,510890590.0,361186542.0,9555.0,-20196.0,-67.8834324896642,474275150.0,350008769.0,27380.0,490746407.0,347104726.0,10884.0,-16496.0,-60.24835646457268,514406643.0,369678034.0,29651.0,515725257.0,368167751.0,11224.0,-18427.0,-62.146301979697135,522437426.0,375265520.0,27410.0,496417386.0,351130754.0,12258.0,-15152.0,-55.27909522072236,527667390.0,378726626.0,30635.0,512847732.0,368738214.0,13959.0,-16676.0,-54.43447037701975,529907674.0,379702847.0,31607.0,526399385.0,380155811.0,14242.0,-17365.0,-54.940361312367514,492620912.0,350516162.0,30542.0,532997810.0,381373490.0,14199.0,-16343.0,-53.50992076484841,502799052.0,356226984.0,23419.0,535185762.0,383365622.0,11376.0,-12043.0,-51.424057389299286,507453470.0,359292759.0,30092.0,498474406.0,357571973.0,11831.0,-18261.0,-60.6839026983916,513544400.0,363299730.0,30444.0,458685041.0,348051367.0,13915.0,-16529.0,-54.29312836683747,495044612.0,356801095.0,30888.0,542339801.0,389908249.0,13419.0,-17469.0,-56.55594405594405,499993866.0,360182012.0,31795.0,533153057.0,383661935.0,15381.0,-16414.0,-51.624469256172354
348,MYRTLE AV BMT,1688513755.0,1377822079.0,73925.0,1875771949.0,1559661381.0,75300.0,1375.0,1.8599932363882312,1.8599932363882312,1704219884.0,1386885839.0,71893.0,1848722993.0,1483062144.0,10073.0,-61820.0,-85.9889001710876,1758347098.0,1455151891.0,76272.0,1815913785.0,1450351835.0,8127.0,-68145.0,-89.34471365638767,1728696728.0,1401751531.0,69854.0,1811124188.0,1469584122.0,12029.0,-57825.0,-82.77979786411659,1829221086.0,1480313810.0,65962.0,1814883490.0,1463853375.0,16850.0,-49112.0,-74.45498923622692,1734663638.0,1415731758.0,74408.0,1849359333.0,1467925867.0,17701.0,-56707.0,-76.21089130201054,1739333899.0,1381387083.0,68812.0,1857867316.0,1490947554.0,21866.0,-46946.0,-68.22356565715282,1783869912.0,1437258169.0,78590.0,1815847546.0,1457925651.0,23668.0,-54922.0,-69.88420918691945,1797049288.0,1445443235.0,84263.0,1801070494.0,1435448220.0,23678.0,-60585.0,-71.89988488423151,1813223616.0,1455324282.0,77445.0,1874001032.0,1508786091.0,21394.0,-56051.0,-72.37523403705856,1824987008.0,1462606507.0,61874.0,1718908954.0,1485943693.0,16680.0,-45194.0,-73.04198855739082,1837163534.0,1470260576.0,75954.0,1720347196.0,1401369675.0,17860.0,-58094.0,-76.48576770150353,1875771949.0,1559661381.0,75300.0,1896413413.0,1521544288.0,22357.0,-52943.0,-70.30942895086322,1704219884.0,1386885839.0,71893.0,1900124130.0,1524974950.0,20765.0,-51128.0,-71.11679857566105,1758347098.0,1455151891.0,76272.0,1903952307.0,1528578670.0,24209.0,-52063.0,-68.2596496748479
349,MYRTLE-WILLOUGH IND,1050322175.0,651533877.0,35542.0,1120797021.0,692404545.0,37897.0,2355.0,6.625963648641045,6.625963648641045,727783888.0,478039091.0,31000.0,1130845493.0,695675393.0,4570.0,-26430.0,-85.25806451612902,1103059461.0,697135321.0,38413.0,1119425836.0,691064239.0,4550.0,-33863.0,-88.15505167521412,1069098850.0,661584992.0,33312.0,1064288523.0,660202545.0,6171.0,-27141.0,-81.47514409221903,1076499541.0,665674973.0,30496.0,1076841810.0,675707542.0,8764.0,-21732.0,-71.26180482686254,1081851132.0,668700604.0,33009.0,1079657060.0,677770688.0,10432.0,-22577.0,-68.39649792480839,1088638321.0,672519241.0,32728.0,1099836600.0,687220041.0,12304.0,-20424.0,-62.40527988266928,1083731161.0,670704419.0,36725.0,1083886998.0,680752086.0,13946.0,-22779.0,-62.02586793737236,1101148024.0,679313122.0,39019.0,1055303679.0,668256525.0,13744.0,-25275.0,-64.77613470360593,1108705290.0,683425998.0,36801.0,2309085753.0,3845796127.0,10430.0,-26371.0,-71.65837884840086,1114295859.0,686506995.0,27647.0,424245961.0,470847484.0,11588.0,-16059.0,-58.08586826780483,1120030452.0,689657407.0,36756.0,399392672.0,461145261.0,10452.0,-26304.0,-71.56382631407118,1120797021.0,692404545.0,37897.0,422113528.0,477823786.0,12428.0,-25469.0,-67.20584742855635,727783888.0,478039091.0,31000.0,425005632.0,479526918.0,10948.0,-20052.0,-64.68387096774194,1103059461.0,697135321.0,38413.0,400328314.0,462271466.0,13452.0,-24961.0,-64.98060552417151
350,MYRTLE-WYCKOFF BMT,63793923640.0,22149649490.0,115315.0,70796528262.0,24575688221.0,117073.0,1758.0,1.5245197936088106,1.5245197936088106,70573959016.0,24436543442.0,126985.0,59056200601.0,20662737979.0,15529.0,-111456.0,-87.77099657439855,70619009478.0,24468906039.0,119071.0,69010677760.0,23974571015.0,15984.0,-103087.0,-86.57607645858354,70613975917.0,24460269114.0,107218.0,60530182011.0,21133276199.0,24060.0,-83158.0,-77.55973810367662,70633750461.0,24435523462.0,101399.0,64020105421.0,22313584341.0,34463.0,-66936.0,-66.01248533023009,55409007253.0,19367545410.0,102936.0,63968968973.0,22279012238.0,39963.0,-62973.0,-61.17684775005829,70676431236.0,24499947168.0,101608.0,64001917228.0,22322394912.0,45006.0,-56602.0,-55.70624360286591,47191408655.0,16623487887.0,109080.0,65689152311.0,22892676597.0,48453.0,-60627.0,-55.58030803080308,70714374217.0,24523831064.0,121960.0,72484894220.0,25186921533.0,49046.0,-72914.0,-59.785175467366344,70738040093.0,24539109771.0,114963.0,70776707428.0,24600376240.0,45231.0,-69732.0,-60.65603715978184,70755558584.0,24550141841.0,90449.0,70794223159.0,24616799049.0,37998.0,-52451.0,-57.989585291158555,70773297817.0,24561369861.0,113451.0,69121038152.0,24059044358.0,38845.0,-74606.0,-65.76054860688755,70796528262.0,24575688221.0,117073.0,70823142919.0,24647742889.0,48562.0,-68511.0,-58.51989784151769,70573959016.0,24436543442.0,126985.0,70705895147.0,24585781185.0,47785.0,-79200.0,-62.369571209197936,70619009478.0,24468906039.0,119071.0,69159275162.0,24101655878.0,51804.0,-67267.0,-56.49318473851736
351,NASSAU AV IND,494760211.0,387552301.0,70589.0,596128072.0,489277769.0,63560.0,-7029.0,-9.95764212554364,-9.95764212554364,300168456.0,237003094.0,55588.0,543414482.0,446110170.0,3981.0,-51607.0,-92.83838238468735,515068915.0,407668465.0,73902.0,535325612.0,437044830.0,3608.0,-70294.0,-95.11785878595978,400997182.0,326760387.0,77083.0,509079508.0,419654256.0,6209.0,-70874.0,-91.94504624884864,538249701.0,430958048.0,51814.0,508660562.0,415310908.0,10871.0,-40943.0,-79.01918400432315,547754315.0,440683754.0,59384.0,513992917.0,419889668.0,13592.0,-45792.0,-77.1116799137815,559785532.0,452956540.0,55514.0,508726387.0,417732618.0,16089.0,-39425.0,-71.01812155492308,561706935.0,463271488.0,62775.0,524197483.0,431097157.0,19484.0,-43291.0,-68.9621664675428,564373697.0,471438749.0,62953.0,535318711.0,435451104.0,19876.0,-43077.0,-68.42723936905311,570102976.0,475758845.0,62737.0,550213996.0,451244686.0,17328.0,-45409.0,-72.37993528539776,575820894.0,473865215.0,46976.0,535941529.0,438724258.0,11579.0,-35397.0,-75.3512431880109,583030762.0,475638185.0,62661.0,529752093.0,438082355.0,14996.0,-47665.0,-76.06804870653198,596128072.0,489277769.0,63560.0,545095241.0,451465409.0,17809.0,-45751.0,-71.98080553807425,300168456.0,237003094.0,55588.0,513505264.0,427937370.0,17791.0,-37797.0,-67.99489098366553,515068915.0,407668465.0,73902.0,538473390.0,449809045.0,20459.0,-53443.0,-72.3160401612947
352,NECK RD BMT,3242360517.0,755640621.0,27349.0,424036621.0,68573485.0,25405.0,-1944.0,-7.1081209550623425,-7.1081209550623425,3247935729.0,757208728.0,28289.0,399231418.0,66661538.0,3219.0,-25070.0,-88.62101877054685,2977866164.0,690857533.0,28297.0,376015489.0,63508587.0,2905.0,-25392.0,-89.73389405237305,3257035341.0,760301842.0,25034.0,371457979.0,62386797.0,4576.0,-20458.0,-81.72085963090197,3262653915.0,762147330.0,23531.0,369267466.0,61711981.0,6941.0,-16590.0,-70.50274106497811,3266880852.0,763574722.0,26127.0,371080237.0,62140198.0,8140.0,-17987.0,-68.84449037394266,484088682.0,72214467.0,24939.0,396050274.0,64418583.0,9368.0,-15571.0,-62.436344681021694,475865979.0,72045938.0,27057.0,366569988.0,62041116.0,10353.0,-16704.0,-61.7363344051447,493321851.0,75362285.0,27360.0,428471506.0,71423983.0,10331.0,-17029.0,-62.240497076023395,410983785.0,64424032.0,27027.0,436969564.0,72741675.0,10069.0,-16958.0,-62.74466274466275,404662803.0,64444551.0,21474.0,418083659.0,70184210.0,8652.0,-12822.0,-59.70941603799944,419351082.0,67004597.0,26871.0,398770143.0,67980148.0,8131.0,-18740.0,-69.74061255628745,424036621.0,68573485.0,25405.0,438703479.0,73466184.0,10060.0,-15345.0,-60.401495768549495,3247935729.0,757208728.0,28289.0,395128117.0,68719173.0,9313.0,-18976.0,-67.07907667291173,2977866164.0,690857533.0,28297.0,422287728.0,71360293.0,10552.0,-17745.0,-62.70982789695021
353,NEPTUNE AV IND,318538615.0,121120342.0,8871.0,344528662.0,135180875.0,9623.0,752.0,8.477060083417879,8.477060083417879,197815175.0,81200031.0,7717.0,342895656.0,133359662.0,1555.0,-6162.0,-79.84968251911364,377183281.0,144910527.0,8716.0,333433737.0,128847183.0,1531.0,-7185.0,-82.43460302891235,328899875.0,129084588.0,7926.0,228688303.0,88423109.0,1592.0,-6334.0,-79.9142064092859,331085101.0,129033569.0,7013.0,239872215.0,94541894.0,2050.0,-4963.0,-70.76857265079138,333568842.0,130801935.0,7713.0,226604268.0,92841132.0,2306.0,-5407.0,-70.10242447815376,333904003.0,130106945.0,7654.0,239209036.0,93543695.0,2631.0,-5023.0,-65.62581656650117,336630519.0,131997371.0,8732.0,243361022.0,94553894.0,2987.0,-5745.0,-65.7924874026569,335243885.0,130735906.0,9906.0,205132891.0,81666493.0,2901.0,-7005.0,-70.71471835251363,337483885.0,130725905.0,9420.0,308759503.0,120174067.0,3329.0,-6091.0,-64.66029723991508,336830184.0,131463123.0,6677.0,297649335.0,118336332.0,2676.0,-4001.0,-59.92212071289501,339743740.0,132519532.0,8672.0,200061079.0,78269962.0,2264.0,-6408.0,-73.8929889298893,344528662.0,135180875.0,9623.0,330667863.0,129272096.0,3537.0,-6086.0,-63.24431050607918,197815175.0,81200031.0,7717.0,286550568.0,118071304.0,3284.0,-4433.0,-57.44460282493197,377183281.0,144910527.0,8716.0,248995244.0,97905888.0,3459.0,-5257.0,-60.31436438733364
354,NEREID AV IRT,586597875.0,236632019.0,20431.0,486554680.0,153215571.0,20192.0,-239.0,-1.1697910038666732,-1.1697910038666732,590879758.0,238368419.0,21264.0,396195472.0,88686386.0,3831.0,-17433.0,-81.9836343115124,594249044.0,239744146.0,20823.0,397941977.0,89476477.0,3585.0,-17238.0,-82.78346059645584,597567368.0,241293668.0,18564.0,385397189.0,86634837.0,4438.0,-14126.0,-76.09351432880844,601557940.0,243020435.0,16841.0,360688383.0,81867205.0,5064.0,-11777.0,-69.93052669081409,589925330.0,238408860.0,19241.0,280743319.0,63602116.0,5137.0,-14104.0,-73.30180344056961,605360516.0,245007998.0,17485.0,399278641.0,91209003.0,7492.0,-9993.0,-57.151844438089796,462419605.0,187034579.0,17354.0,403068363.0,92765947.0,8844.0,-8510.0,-49.03768583611847,614772004.0,248736432.0,20525.0,323378159.0,74542058.0,7617.0,-12908.0,-62.889159561510354,618866010.0,250464209.0,19787.0,403499810.0,93429999.0,8326.0,-11461.0,-57.9218678930611,621892187.0,251770283.0,14842.0,394835603.0,91824760.0,6548.0,-8294.0,-55.88195660962134,624934788.0,253138329.0,19925.0,359536743.0,84785707.0,6601.0,-13324.0,-66.87076537013802,486554680.0,153215571.0,20192.0,410356862.0,96840912.0,8871.0,-11321.0,-56.06675911251982,590879758.0,238368419.0,21264.0,411928043.0,97805917.0,8499.0,-12765.0,-60.03103837471784,594249044.0,239744146.0,20823.0,413426879.0,98654265.0,9233.0,-11590.0,-55.659607165153915
355,NEVINS ST IRT,1095931351.0,1213312169.0,62666.0,1000188361.0,1258430218.0,62813.0,147.0,0.23457696358471897,0.23457696358471897,1110237931.0,1227422342.0,64899.0,984934957.0,1218973365.0,8631.0,-56268.0,-86.70087366523367,1115508373.0,1235537480.0,63953.0,982806722.0,1209748149.0,7923.0,-56030.0,-87.61121448563789,1131121646.0,1247791433.0,58058.0,663903505.0,619041550.0,9503.0,-48555.0,-83.63188535602329,1140995283.0,1257231413.0,50469.0,359173171.0,361295955.0,12709.0,-37760.0,-74.81820523489667,1071034555.0,1204554016.0,56577.0,366112513.0,365820597.0,14239.0,-42338.0,-74.8325291196069,1157121251.0,1276206926.0,55520.0,524558040.0,400149143.0,16448.0,-39072.0,-70.37463976945246,1175424889.0,1292449043.0,62043.0,590201602.0,512634716.0,16644.0,-45399.0,-73.1734442241671,1185987898.0,1303236256.0,65987.0,624175169.0,544386598.0,16591.0,-49396.0,-74.85716883628594,1199031357.0,1316385965.0,62057.0,611762779.0,535947505.0,14992.0,-47065.0,-75.8415650128108,1124700017.0,1279551857.0,44696.0,607685075.0,533932716.0,12066.0,-32630.0,-73.00429568641489,1217371474.0,1335139678.0,60400.0,614340990.0,541469262.0,14156.0,-46244.0,-76.56291390728477,1000188361.0,1258430218.0,62813.0,605613198.0,530588149.0,17050.0,-45763.0,-72.8559374651744,1110237931.0,1227422342.0,64899.0,609529796.0,539343829.0,18087.0,-46812.0,-72.13054130263949,1115508373.0,1235537480.0,63953.0,619527228.0,546888892.0,19387.0,-44566.0,-69.68555032602067
356,NEW LOTS AV IRT,1545569330.0,1042469889.0,35112.0,1617329317.0,1120302232.0,33518.0,-1594.0,-4.5397584871269085,-4.5397584871269085,1552700724.0,1050118084.0,36248.0,1607621709.0,1121539909.0,9274.0,-26974.0,-74.4151401456632,1710510203.0,1159301185.0,35991.0,1622318115.0,1126162508.0,8551.0,-27440.0,-76.24128254285793,1560797834.0,1060384024.0,32815.0,1534395673.0,1087118996.0,10491.0,-22324.0,-68.02986439128448,1187732806.0,808762862.0,22786.0,1695613375.0,1203010559.0,11873.0,-10913.0,-47.89344334240323,1575897624.0,1075170171.0,32647.0,1506422355.0,1070475359.0,12595.0,-20052.0,-61.42065120838056,1527191661.0,1046325703.0,30407.0,1490257151.0,1080792721.0,13614.0,-16793.0,-55.22741474002697,1588116536.0,1088506545.0,34190.0,1540121815.0,1089520979.0,14813.0,-19377.0,-56.67446621819246,1574977029.0,1068353392.0,34909.0,1647929491.0,1155786621.0,15594.0,-19315.0,-55.329571170758264,1600556180.0,1101984961.0,34199.0,1628486433.0,1141674051.0,14849.0,-19350.0,-56.58060177198164,1605552719.0,1107458631.0,26358.0,1593621467.0,1116320932.0,12096.0,-14262.0,-54.10880946961074,1606675051.0,1110697341.0,33134.0,1510341215.0,1067128792.0,11855.0,-21279.0,-64.22104183014426,1617329317.0,1120302232.0,33518.0,1623552434.0,1149413835.0,14232.0,-19286.0,-57.53923265111284,1552700724.0,1050118084.0,36248.0,1628791737.0,1149140000.0,13726.0,-22522.0,-62.1330832045906,1710510203.0,1159301185.0,35991.0,1621960663.0,1147238814.0,15718.0,-20273.0,-56.32797088160929
