date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking,,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
1/13/20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,
1/14/20,101.51,92.66,96.09,97.75,93.91,98.2,101.92,99.44,97.84,94.86,87.97,93.98,100.56,93.19,94.07,100.23,102.32,89.28,,,,,,,,,,,,,,,,,,,
1/15/20,104.51,95.29,105.77,101.59,95.78,103.49,102.9,101.84,106.96,99.23,91.82,105.31,103.52,94.59,101.07,104.43,104.42,105.61,,,,,,,,,,,,,,,,,,,
1/16/20,108.78,96.42,101.73,101.51,91.98,97.49,108.19,101.81,100.88,103.35,94.74,102.57,106.45,94.28,95.53,110.33,101.9,97.5,,,,,,,,,,,,,,,,,,,
1/17/20,122.44,107.5,117.09,120.32,96.5,104.48,124.46,114.22,119.39,122.96,109.53,118.23,121.1,100.23,103.78,128.54,103.01,108.99,,,,,,,,,,,,,,,,,,,
1/18/20,99.7,101.22,115.37,92.53,78.32,86.83,108.62,112.17,113.64,115.13,105.36,124.6,96.59,90.1,92.61,103.61,86.18,98.61,,,,,,,,,,,,,,,,,,,
1/19/20,93.56,93.41,110.42,84.71,74.31,79.72,100.53,104.16,111.31,107.98,96.43,118.85,92.21,83.42,91.91,94.17,80.94,87.02,,,,,,,,,,,,,,,,,,,
1/20/20,97.6,87.91,88.56,90.77,81.87,81.41,99.63,98.62,96.18,87.73,81.77,83.28,96.4,88.65,89.41,98.02,92.92,95.76,,,,,,,,,,,,,,,,,,,
1/21/20,99.99,94.76,91.09,100.69,99.04,97.39,99.82,103.3,93.9,90.64,87.05,84.55,101.34,100.83,95.27,102.32,112.03,96.58,,,,,,,,,,,,,,,,,,,
1/22/20,101.69,98.07,98.48,101.24,99.91,101.41,103,105.83,99.11,95.43,92.49,94.43,101.02,102.47,99.23,105.95,119.58,107.37,,,,,,,,,,,,,,,,,,,
1/23/20,106.78,101.52,105.69,102.7,99.93,100.18,106.76,109.59,108.97,102.7,97.42,103.71,105.1,101.47,100.51,147.9,136.49,116.52,,,,,,,,,,,,,,,,,,,
1/24/20,121.91,114.06,131.74,120.05,106.65,118.96,121.09,121.04,128.09,125.13,114.35,134.92,119.35,109.49,118.07,130.64,123.16,127.55,,,,,,,,,,,,,,,,,,,
1/25/20,112.91,105.16,122.53,104.21,84.92,98.99,115.91,113.2,122.38,122.78,108.64,125.54,108.11,96.6,106.33,112.28,86.39,111.15,,,,,,,,,,,,,,,,,,,
1/26/20,89.93,85.92,98.1,83.25,70.27,75.6,95.75,93.13,105.14,98.26,85.77,100.1,90.84,84.96,91.1,91.3,82.29,89.3,,104.3792857,98.13571429,105.9042857,100.0942857,90.95642857,96.01071429,106.3271429,105.5964286,107.4135714,104.7271429,96.66714286,106.4335714,103.0421429,95.73428571,98.49214286,109.2657143,102.2592857,102.2314286
1/27/20,94.43,91.57,91.96,97.01,94.22,96.29,96.06,99.61,94.29,87.7,84.46,88.64,96.54,97.77,93.61,99.66,116.71,105.01,,103.9814286,97.53357143,105.33,99.88071429,90.54357143,95.74571429,106.0457143,105.5685714,107.0057143,103.8485714,95.55714286,105.6221429,102.795,95.575,98.03571429,109.2414286,103.4528571,102.5892857
1/28/20,97.47,91.79,93.49,97.36,92.74,95.75,97.25,97.43,92.67,91.01,87.88,91.75,95.94,92.58,88.84,101.66,111.78,99.04,,103.6928571,97.47142857,105.1442857,99.85285714,90.46,95.57071429,105.7121429,105.425,106.6364286,103.5735714,95.55071429,105.4628571,102.465,95.53142857,97.66214286,109.3435714,104.1285714,103.2864286
1/29/20,99.39,93.18,95.82,97.92,92.25,95.85,99.07,99.03,94.06,95.13,90.6,94.88,98.13,90.79,90.62,102.92,107.3,97.52,,103.3271429,97.32071429,104.4335714,99.59071429,90.20785714,95.025,105.4385714,105.2242857,105.715,103.2807143,95.46357143,104.7178571,102.08,95.26,96.91571429,109.2357143,104.3342857,102.7085714
1/30/20,103.34,98.02,100.4,100.11,91.3,93.45,103.07,102.73,97.48,102.22,98.87,101.26,103.5,93.94,93.39,105.32,102.96,92.12,,102.9385714,97.435,104.3385714,99.49071429,90.15928571,94.73642857,105.0728571,105.29,105.4721429,103.2,95.75857143,104.6242857,101.8692857,95.23571429,96.76285714,108.8778571,104.41,102.3242857
1/31/20,119.15,110.46,126.24,116.77,98.71,110.44,121.03,118.31,129.3,124.78,112.96,128.5,114.68,101.27,111.29,120.02,110.24,116.43,,102.7035714,97.64642857,104.9921429,99.23714286,90.31714286,95.16214286,104.8278571,105.5821429,106.18,103.33,96.00357143,105.3578571,101.4107143,95.31,97.29928571,108.2692857,104.9264286,102.8557143
2/1/20,116.34,109.24,136.71,108.23,89.36,110.08,123.25,124.28,146.99,125.15,110.51,139.27,110.31,99.5,117.09,117.76,99.9,121.98,,103.8921429,98.21928571,106.5164286,100.3585714,91.10571429,96.82285714,105.8728571,106.4471429,108.5621429,104.0457143,96.37142857,106.4057143,102.3907143,95.98142857,99.04785714,109.28,105.9064286,104.525
2/2/20,85.28,83.39,89.21,82.59,68.45,78.6,95.49,96.26,101.74,87.64,81.67,86.33,87.71,80.65,88.84,88.75,75.08,92.12,,103.3007143,97.50357143,105.0014286,100.2071429,90.68714286,96.74285714,105.5128571,105.8828571,107.8785714,102.5928571,95.31714286,104.0828571,102.0692857,95.78357143,98.82857143,108.8928571,105.4878571,104.8892857
2/3/20,95.86,91.31,97.54,99.87,92.21,100.36,98.3,98.95,101.74,91.52,85.66,95.21,97.57,91.67,96.21,97.48,103.71,102.09,,103.1764286,97.74642857,105.6428571,100.8571429,91.42571429,98.09642857,105.4178571,105.9064286,108.2757143,102.8635714,95.595,104.935,102.1528571,95.99928571,99.31428571,108.8542857,106.2585714,105.3414286
2/4/20,98.35,92.84,98.84,96.89,92.72,99.3,99.2,99.76,100.9,94.16,89.38,97.83,96.87,90.68,94.07,99,103.19,98.44,,103.0592857,97.60928571,106.1964286,100.5857143,90.97428571,98.23285714,105.3735714,105.6535714,108.7757143,103.115,95.76142857,105.8835714,101.8335714,95.27428571,99.22857143,108.6171429,105.6271429,105.4742857
2/5/20,99.11,93.88,98.97,98.38,92.5,97.93,100.03,99.27,99.82,96.98,92.27,99.03,98.41,90.73,93.34,108.37,101.44,100.68,,102.875,97.31,106.2314286,100.3814286,90.445,97.98428571,105.1614286,105.185,108.8264286,103.2257143,95.74571429,106.2121429,101.6471429,94.43571429,98.80785714,108.79,104.3314286,104.9964286
2/6/20,104.82,97.57,100.91,103.55,89.86,93.28,106.91,103.29,101.8,104.86,98.14,102.59,104.84,93.23,91.99,107.14,103.21,94.76,,102.735,97.02785714,105.89,100.4421429,89.72571429,97.49142857,105.1721429,104.735,108.3142857,103.38,95.79714286,106.1321429,101.6285714,93.84714286,98.19928571,105.8785714,101.9542857,103.4421429
2/7/20,117.89,111.75,122.43,115.95,98.01,104.01,119.12,115.36,118.1,127.74,116.86,128.89,115.53,100.88,101.46,120.99,108.01,109.72,,102.4478571,96.86285714,105.225,100.1492857,89.10857143,96.42357143,105.0314286,104.3292857,107.6007143,103.5664286,95.97642857,105.7014286,101.3557143,93.23214286,97.01285714,105.1892857,100.8721429,102.1685714
2/8/20,119.65,117.34,143.47,110.73,91.7,106.4,129.62,135.31,150.4,135.69,120.86,149.75,113.27,104.3,118.65,118.37,99.74,117.81,,102.9292857,97.73285714,106.7207143,100.615,89.59285714,96.95285714,106.0107143,105.9085714,109.6021429,104.4885714,96.84928571,107.4307143,101.7242857,93.78214286,97.89285714,105.6242857,101.8257143,102.6442857
2/9/20,93.07,89.88,102.55,86.47,71.56,80.18,103.42,105.42,111.14,103.3,89.17,105.43,92.56,83.77,91.04,91.86,82.2,93.25,,103.1535714,98.01571429,107.0385714,100.845,89.685,97.28,106.5585714,106.7864286,110.0307143,104.8485714,97.09214286,107.8114286,101.8471429,93.69714286,97.88857143,105.6642857,101.8192857,102.9264286
2/10/20,99.16,91.7,89.63,101.52,92.42,92.54,102.32,99.28,90.68,94.76,87.37,88.01,102.85,92.17,88.76,104.3,103.89,96.4,,103.4914286,98.025,106.8721429,101.1671429,89.55642857,97.01214286,107.0057143,106.7628571,109.7728571,105.3528571,97.3,107.7664286,102.2978571,93.29714286,97.54214286,105.9957143,100.9035714,102.3114286
2/11/20,102.68,95.7,98.37,103.76,94.15,97.91,103.15,103.38,100.11,100.37,92.84,97.54,102.38,93.13,94.12,108.49,103.35,95.74,,103.8635714,98.30428571,107.2207143,101.6242857,89.65714286,97.16642857,107.4271429,107.1878571,110.3042857,106.0214286,97.65428571,108.18,102.7578571,93.33642857,97.91928571,106.4835714,100.3014286,102.0757143
2/12/20,104.14,97.68,103.49,103.42,98.01,103.37,104.9,105.47,106.73,101.32,95.34,102.51,103.27,93.97,98.94,105.27,101.78,107.41,,104.2028571,98.62571429,107.7685714,102.0171429,90.06857143,97.70357143,107.8435714,107.6478571,111.2092857,106.4635714,97.99285714,108.725,103.125,93.56357143,98.51357143,106.6514286,99.90714286,102.7821429
2/13/20,111.82,103.34,106.9,109.16,96.73,99.18,114.05,109.88,111.29,111.18,103.58,106.79,114.6,99.26,98.98,114,105.04,104.28,,104.8085714,99.00571429,108.2328571,102.6635714,90.45642857,98.11285714,108.6278571,108.1585714,112.1957143,107.1035714,98.32928571,109.12,103.9178571,93.94357143,98.91285714,107.2714286,100.0557143,103.6507143
2/14/20,136.44,118.61,141.51,133.75,100.92,116.63,140.51,122.66,136.15,146.48,124.9,148.02,134.1,106.81,115.92,135.5,111.94,129.39,,106.0435714,99.58785714,109.3235714,103.8764286,90.61428571,98.555,110.0192857,108.4692857,112.685,108.6535714,99.18214286,110.5142857,105.305,94.33928571,99.24357143,108.3771429,100.1771429,104.5764286
2/15/20,121.06,113.45,144.7,113.52,86.86,103.47,128.09,125.99,141.68,141.72,118.53,156.51,115.43,101.65,113.42,118.9,99.18,112.3,,106.3807143,99.88857143,109.8942857,104.2542857,90.43571429,98.08285714,110.365,108.5914286,112.3057143,109.8371429,99.755,111.7457143,105.6707143,94.49285714,98.98142857,108.4585714,100.1257143,103.885
2/16/20,98.96,95.82,124.04,91.32,74.31,82.03,109.3,106.47,123.64,119.17,98.4,137.47,97.77,87.16,97.25,97.82,89.22,93.25,,107.3578571,100.7764286,112.3821429,104.8778571,90.85428571,98.32785714,111.3514286,109.3207143,113.87,112.0892857,100.95,115.3985714,106.3892857,94.95785714,99.58214286,109.1064286,101.1357143,103.9657143
2/17/20,103.57,100.99,115.57,96.78,88.53,94.75,106.68,112.8,119.1,105.53,96.42,118.76,101.85,103.31,105.37,101.44,103.68,98.06,,107.9085714,101.4678571,113.67,104.6571429,90.59142857,97.92714286,111.95,110.31,115.11,113.09,101.7185714,117.0807143,106.695,95.78928571,100.2364286,109.3892857,101.1335714,103.6778571
2/18/20,103.61,99.87,106.31,101.35,100.19,102.14,104.7,108.25,104.46,101.68,94.21,106.36,104.02,102.06,102.32,105.67,119.35,100.74,,108.2842857,101.97,114.2035714,104.9757143,91.125,98.13,112.3428571,110.9164286,115.3642857,113.6271429,102.0635714,117.69,107.2057143,96.60214286,100.8257143,109.8657143,102.2878571,103.8421429
2/19/20,107.16,102.57,112.61,103.5,99.24,106.84,108.05,110.25,109.14,106.02,99.69,115.04,105.73,102.69,103.63,109.43,117.03,112.38,,108.8592857,102.5907143,115.1778571,105.3414286,91.60642857,98.76642857,112.9157143,111.7007143,116.03,114.2728571,102.5935714,118.8335714,107.7285714,97.45642857,101.5607143,109.9414286,103.4014286,104.6778571
2/20/20,108.96,104.23,111.55,104.6,97.32,97.55,108.02,108.75,105.63,111.83,103.89,116.01,107.05,103.68,101.77,110.18,112.5,110.23,,109.155,103.0664286,115.9378571,105.4164286,92.13928571,99.07142857,112.995,112.0907143,116.3035714,114.7707143,103.0042857,119.7921429,107.8864286,98.20285714,102.2592857,110.1585714,104.065,105.7828571
2/21/20,124.45,115.72,132.75,120.31,100.9,110.24,122.21,120.24,125.84,132.35,119.98,139.26,118.06,106.23,113.64,124.22,114.05,121.18,,109.6235714,103.35,116.675,105.7278571,92.34571429,99.51642857,113.2157143,112.4392857,116.8564286,115.1,103.2271429,120.5328571,108.0671429,98.585,103.1292857,110.3892857,104.4964286,106.6014286
2/22/20,124.87,117.34,153.65,118.45,95.49,117.62,131.21,133.88,160.13,140.44,120.39,161.14,118.06,104.03,126.73,122.28,106.83,126.69,,109.9964286,103.35,117.4021429,106.2792857,92.61642857,100.3178571,113.3292857,112.3371429,117.5514286,115.4392857,103.1935714,121.3464286,108.4092857,98.56571429,103.7064286,110.6685714,105.0028571,107.2357143
2/23/20,97.11,87.97,108.09,93.02,72.72,85.1,106.36,102.15,121.67,103.3,86.07,110.01,95.76,80.92,94.7,94.43,85.39,95.25,,110.285,103.2135714,117.7978571,106.7471429,92.69928571,100.6692857,113.5392857,112.1035714,118.3035714,115.4392857,102.9721429,121.6735714,108.6378571,98.36214286,103.9678571,110.8521429,105.2307143,107.3785714
2/24/20,99.75,91.49,98.45,102.99,94.01,102.29,102.51,99.58,103.93,94.35,86.37,95.75,101.62,91.83,97.35,101.99,102.38,105.32,,110.3271429,103.1985714,118.4278571,106.8521429,92.81285714,101.3657143,113.5528571,112.125,119.25,115.41,102.9007143,122.2264286,108.55,98.33785714,104.5814286,110.6871429,105.1228571,108.0157143
2/25/20,103.04,92.14,94.25,104.53,92.96,97.69,103.5,97.86,94.6,97.46,88.92,92.34,105.13,91.45,94.06,105.39,102.33,97.77,,110.3528571,102.9442857,118.1335714,106.9071429,92.72785714,101.35,113.5778571,111.7307143,118.8564286,115.2021429,102.6207143,121.855,108.7464286,98.21785714,104.5771429,110.4657143,105.05,108.1607143
2/26/20,105.31,94.63,101.43,108.2,95.79,105.04,105.74,101.47,99.66,100.31,92.42,101.15,104.86,91.09,97.04,111.59,103.63,99.53,,110.4364286,102.7264286,117.9864286,107.2485714,92.56928571,101.4692857,113.6378571,111.445,118.3514286,115.13,102.4121429,121.7578571,108.86,98.01214286,104.4414286,110.9171429,105.1821429,107.5978571
2/27/20,108.88,97.48,102.48,109.89,92.42,97.68,110.24,101.92,101.47,107.15,98.04,103.93,110.15,93.5,93.32,111.64,102.74,94.86,,110.2264286,102.3078571,117.6707143,107.3007143,92.26142857,101.3621429,113.3657143,110.8764286,117.65,114.8421429,102.0164286,121.5535714,108.5421429,97.60071429,104.0371429,110.7485714,105.0178571,106.925
2/28/20,127.84,114.48,130.16,130.8,102.4,116.32,129.61,120.03,128.97,131.44,118.59,133.24,126.23,104.49,115.62,134,111.86,125.03,,109.6121429,102.0128571,116.86,107.09,92.36714286,101.34,112.5871429,110.6885714,117.1371429,113.7678571,101.5657143,120.4978571,107.98,97.435,104.0157143,110.6414286,105.0121429,106.6135714
2/29/20,126.33,115.21,138.83,123.17,93.97,114.03,134.78,132.2,148.54,133.45,117.68,141.21,121.44,102.07,118.65,128.04,105.6,123.86,,109.9885714,102.1385714,116.4407143,107.7792857,92.875,102.0942857,113.065,111.1321429,117.6271429,113.1771429,101.505,119.405,108.4092857,97.465,104.3892857,111.2942857,105.4707143,107.4392857
3/1/20,96.78,87.01,103.41,94.41,72.57,83.61,106.46,100.15,112.21,99.76,84.89,102.44,97.18,82.67,93.27,106.46,88.52,159.03,,109.8328571,101.5092857,114.9671429,108,92.75071429,102.2071429,112.8621429,110.6807143,116.8107143,111.7907143,100.54,116.9028571,108.3671429,97.14428571,104.105,111.9114286,105.4207143,112.1378571
3/2/20,102.58,92.87,102.8,111.02,95.59,107.63,105.42,102.58,109.79,96.3,87.22,100.47,103.05,91.64,99.37,101.94,105.47,107.18,,109.7621429,100.9292857,114.055,109.0171429,93.255,103.1271429,112.7721429,109.9507143,116.1457143,111.1314286,99.88285714,115.5964286,108.4528571,96.31071429,103.6764286,111.9471429,105.5485714,112.7892857
3/3/20,105.46,93.89,99.36,106.93,94.04,102.81,108.1,103.12,103.12,98.74,90.22,97.39,105.1,91.09,94.85,105.83,105.75,99.84,,109.8942857,100.5021429,113.5585714,109.4157143,92.81571429,103.175,113.015,109.5842857,116.05,110.9214286,99.59785714,114.9557143,108.53,95.52714286,103.1428571,111.9585714,104.5771429,112.725
3/4/20,107.92,98.65,110.29,108.9,97.26,111.79,111.91,111.89,117.7,103.39,94.39,108.45,106.67,96.03,104.18,112.06,112.87,109.19,,109.9485714,100.2221429,113.3928571,109.8014286,92.67428571,103.5285714,113.2907143,109.7014286,116.6614286,110.7335714,99.21928571,114.485,108.5971429,95.05142857,103.1821429,112.1464286,104.28,112.4971429
3/5/20,112.64,100.54,114.95,113.32,95.03,107.71,116.17,110.35,119.07,110.85,99.33,115.85,110.04,94.55,103.49,112.29,107.54,116.07,,110.2114286,99.95857143,113.6357143,110.4242857,92.51071429,104.2542857,113.8728571,109.8157143,117.6214286,110.6635714,98.89357143,114.4735714,108.8107143,94.39928571,103.305,112.2971429,103.9257143,112.9142857
3/6/20,126.8,108.43,121.34,128.64,98.23,113.88,130.74,117.08,122.87,125.92,110.15,121.72,123.14,99.84,106.04,128.94,108.61,117.17,,110.3792857,99.43785714,112.8207143,111.0192857,92.32,104.5142857,114.4821429,109.59,117.4092857,110.2042857,98.19142857,113.2207143,109.1735714,93.94285714,102.7621429,112.6342857,103.5371429,112.6278571
3/7/20,125.82,114.48,147.96,121.1,96.37,117.45,138,139.24,162.05,132.34,113.11,149.46,120.11,103.68,127.44,127.4,103.79,125.83,,110.4471429,99.23357143,112.4142857,111.2085714,92.38285714,104.5021429,114.9671429,109.9728571,117.5464286,109.6257143,97.67142857,112.3864286,109.32,93.91785714,102.8128571,113,103.32,112.5664286
3/8/20,96.7,86.13,110.32,94.19,74.19,89.59,107.54,103.62,127.92,99.64,82.55,109.48,95.13,81.14,98.73,99.27,84.75,102.68,,110.4178571,99.10214286,112.5735714,111.2921429,92.48785714,104.8228571,115.0514286,110.0778571,117.9928571,109.3642857,97.42,112.3485714,109.275,93.93357143,103.1007143,113.3457143,103.2742857,113.0971429
3/9/20,104.61,92.2,114.55,108.89,93.76,112.22,108.69,102.56,120.12,100.97,86.84,113.63,104.75,92.65,108.25,108.11,108.79,113.59,,110.765,99.15285714,113.7235714,111.7135714,92.47,105.5321429,115.4928571,110.2907143,119.1492857,109.8371429,97.45357143,113.6257143,109.4985714,93.99214286,103.8792857,113.7828571,103.7321429,113.6878571
3/10/20,101.42,85.1,102.1,103.64,89.53,104,103.53,94.77,106.67,95.04,79.87,99.74,99.45,84.1,98.73,104.53,96.21,105.08,,110.6492857,98.65,114.2842857,111.65,92.225,105.9828571,115.495,110.07,120.0114286,109.6642857,96.80714286,114.1542857,109.0928571,93.46714286,104.2128571,113.7214286,103.295,114.21
3/11/20,100.27,81.65,97.08,100.13,88.05,105.81,103.56,93.34,107.68,88.53,74.69,91.79,99.75,82.76,96.99,103.8,95.76,103.03,,110.2892857,97.72285714,113.9735714,111.0735714,91.67214286,106.0378571,115.3392857,109.4892857,120.5842857,108.8228571,95.54071429,113.4857143,108.7278571,92.87214286,104.2092857,113.165,102.7328571,114.46
3/12/20,93.95,69.1,83.02,95.87,77.05,93.88,100.82,83.38,98.41,79.11,60.15,74.71,96.07,72.61,88.86,96,79.96,91.9,,109.2228571,95.69571429,112.5835714,110.0721429,90.57428571,105.7664286,114.6664286,108.165,120.3657143,106.82,92.83428571,111.3985714,107.7221429,91.38,103.8907143,112.0478571,101.1057143,114.2485714
3/13/20,100.36,66.28,86.93,107.15,77,105.08,110.31,82.18,111.71,77.37,54.57,71.05,105.21,71.69,100.81,106.16,81.44,113.92,,107.26,92.25285714,109.4957143,108.3828571,88.76,104.9635714,113.2878571,105.4614286,119.1328571,102.9578571,88.26142857,106.9564286,106.2207143,89.03714286,102.8328571,110.0592857,98.93285714,113.455
3/14/20,88.65,58.17,80.86,94.53,66.39,97.22,97.5,75.62,112.75,62.72,46.55,60.88,91.29,62.8,99.48,93.7,65.87,106.96,,104.5685714,88.17857143,105.355,106.3371429,86.79,103.7628571,110.625,101.42,116.5764286,97.90571429,83.18071429,101.2185714,104.0671429,86.23214286,101.4635714,107.6064286,96.095,112.2478571
3/15/20,64.46,40.65,53.22,71.81,51.3,71.54,73.42,53.13,78.56,43.53,29.05,35.92,69.89,47.13,74.65,67.93,50.81,79.8,,102.26,84.86714286,101.77,104.7228571,85.27071429,102.9007143,108.265,98.06142857,114.1728571,93.88928571,79.19214286,96.46714286,102.1178571,83.69357143,100.1335714,104.8542857,93.40142857,106.5885714
3/16/20,67.81,36.57,45.04,78.25,55.1,76.69,77.34,47.46,66,40.83,22.92,25.56,74.57,45.61,69.62,73.82,53.22,76.83,,99.77642857,80.84571429,97.64428571,102.3821429,82.37857143,100.6907143,106.2592857,94.12428571,111.045,89.92714286,74.59928571,91.11642857,100.0835714,80.40571429,98.00857143,102.8457143,89.66928571,104.4207143
3/17/20,60.47,30.15,38.52,72.66,48.5,71.97,71.3,39.82,60.51,33.97,17.64,18.41,68.32,37.76,63.82,69.22,46.03,69.32,,96.56285714,76.29285714,93.29857143,99.93428571,79.12571429,98.48785714,103.6307143,89.60285714,108.0014286,85.30071429,69.415,85.475,97.45642857,76.59642857,95.79214286,100.2307143,85.40357143,102.2407143
3/18/20,59.38,27.35,38.01,71.29,45.85,73.14,67.26,36.61,58.98,31.1,15.08,16.32,64.93,34.38,63.12,67.68,40.04,72.98,,93.09571429,71.2,88.13571429,97.24785714,75.45357143,95.72714286,100.4414286,84.22571429,103.8071429,80.13714286,63.75,78.89428571,94.475,72.19285714,92.85928571,97.06071429,80.20142857,99.65428571
3/19/20,54.24,25.2,33,66.68,43.56,68.27,64.49,35.15,54.36,27.6,12.93,13.34,59.81,33.01,55.59,64.9,41.47,68.01,,88.92428571,65.81857143,82.28214286,93.91642857,71.77714286,92.91,96.75,78.85428571,99.185,74.19071429,57.57857143,71.57214286,90.88714286,67.79714286,89.43785714,93.67571429,75.48214286,96.22142857
3/20/20,59.45,24.13,38.56,70.78,40.28,72.71,68.7,33.48,63.05,28.71,12.67,14.99,62.12,30.15,63.26,68.79,38.5,86.33,,84.11357143,59.79714286,76.36928571,89.78357143,67.63785714,89.96928571,92.31857143,72.88285714,94.91214286,67.24714286,50.61571429,63.94857143,86.52857143,62.81928571,86.38214286,89.37928571,70.47428571,94.01857143
3/21/20,49.13,18.74,32.23,56.76,30.81,58.51,53.94,26.07,53.14,22.87,9.56,11.5,50.77,22.68,52.98,57.4,28.62,71.12,,78.63571429,52.95857143,68.10285714,85.18785714,62.955,85.75928571,86.31428571,64.79928571,87.13285714,59.42785714,43.21928571,54.09428571,81.57571429,57.03357143,81.06357143,84.37928571,65.105,90.11071429
3/22/20,34.34,14.97,22.22,40.68,25.07,41.66,39.82,20.09,36.21,17.36,7.46,7.53,36.18,18.46,38.23,40.51,25.56,53.58,,74.18142857,47.87571429,61.81,81.36571429,59.44642857,82.33571429,81.47714286,58.83285714,80.58214286,53.55071429,37.85571429,46.81214286,77.365,52.55642857,76.74214286,80.18214286,60.87714286,86.60357143
3/23/20,36.26,15.46,18.98,45.18,28.03,42.68,41.72,20.38,27.53,18.33,7.62,6.69,38.62,18.88,31.72,42.44,25.65,51.06,,69.29928571,42.39428571,54.98357143,76.815,54.75142857,77.36857143,76.69357143,52.96285714,73.96857143,47.64785714,32.19714286,39.17357143,72.64142857,47.28714286,71.27571429,75.49142857,54.93857143,82.13714286
3/24/20,42.53,16.52,27.06,49.38,29.12,50.41,47.62,21.99,41.86,19.63,8.09,8.9,42.97,19.93,43.61,49.15,26.78,63.26,,65.09285714,37.49571429,49.62357143,72.93928571,50.43642857,73.54071429,72.7,47.76428571,69.33928571,42.26142857,27.07,32.685,68.60714286,42.70357143,67.33857143,71.53571429,49.97928571,79.15
3/25/20,39.39,15.32,21.93,47.51,26.82,46.2,44.8,20.43,33.4,18.54,7.52,7.27,40.01,18.65,35.03,46.14,24.71,53.99,,60.74428571,32.75785714,44.25571429,69.18071429,46.06285714,69.28285714,68.50285714,42.55642857,64.03357143,37.26214286,22.27214286,26.64785714,64.34,38.12428571,62.91285714,67.41714286,44.90428571,75.64714286
3/26/20,43.45,16.05,27.1,50.74,28.48,51.62,48.47,21.25,41.38,19.61,8,8.72,42.94,19.02,42.88,51.09,26.06,65.94,,57.13714286,28.96857143,40.26142857,65.95714286,42.59357143,66.26428571,64.76357143,38.11857143,59.96,33.01214286,18.54714286,21.93428571,60.545,34.29642857,59.62857143,64.20928571,41.05428571,73.79285714
3/27/20,48.15,17.14,30.7,57.25,30.21,57.53,52.47,22.45,46.63,21.87,9.25,10.29,46.52,19.15,45.23,57.95,26.66,79.64,,53.40785714,25.45857143,36.245,62.39285714,39.25142857,62.86785714,60.63214286,33.85214286,55.31142857,29.04785714,15.31,17.59428571,56.35285714,30.54357143,55.65857143,60.76571429,37.14142857,71.34428571
3/28/20,37.18,13.4,20.61,44.53,22.58,43.21,41.43,17.64,30.83,17.8,6.99,6.69,36.6,15.37,32.77,45.92,18.86,58.29,,49.73142857,22.26071429,31.94142857,58.82142857,36.12214286,59.01,56.62714286,29.71071429,49.46,25.83928571,12.48428571,13.72357143,52.44642857,27.15571429,50.89357143,57.35285714,33.78357143,67.86785714
3/29/20,30.64,12.84,18.23,37.42,22.18,36.81,36.04,16.62,28.35,15.54,6.52,5.88,31.19,14.57,29.59,37.59,19.79,49.73,,47.31571429,20.27428571,29.44214286,56.365,34.04214286,56.52928571,53.95714286,27.10285714,45.87357143,23.84,10.875,11.57785714,49.68214286,24.83,47.675,55.18571429,31.56785714,65.72
3/30/20,39.39,15.43,23.46,48.42,27.09,47.43,44.97,20.15,35.78,18.49,7.76,7.86,39.68,18.17,38.42,45.67,24.51,53.17,,45.28571429,18.76428571,27.90071429,54.23428571,32.04142857,54.43928571,51.645,25.15214286,43.715,22.24428571,9.792142857,10.31357143,47.19,22.87,45.44642857,53.175,29.51714286,64.03
3/31/20,39.59,14.55,22.96,49.1,25.84,48.24,44.32,19.23,34.56,18.28,7.21,7.42,40.01,16.96,37.93,47.15,22.35,56.06,,43.79428571,17.65,26.78928571,52.55142857,30.42285714,52.74428571,49.71785714,23.68142857,41.86142857,21.12357143,9.047142857,9.528571429,45.16785714,21.38428571,43.59714286,51.59857143,27.82571429,63.08285714
4/1/20,41.2,14.39,25.07,49.86,26.37,51.35,46.57,19.02,39.28,18.44,7.04,7.61,40.21,16.96,39.02,48.78,21.12,63.75,,42.49571429,16.72428571,25.865,51.02071429,29.03142857,51.18785714,48.24,22.425,40.45428571,20.21928571,8.472857143,8.906428571,43.40214286,20.14,41.87571429,50.24857143,26.47428571,62.42357143
4/2/20,41.01,13.84,24.07,49.33,24.41,51,46.4,18.2,36.03,18.28,6.86,7.53,40,15.9,37.85,49.2,21.53,63.59,,41.55071429,15.91285714,25.22714286,49.78142857,27.66357143,49.95428571,46.94785714,21.21428571,39.145,19.55357143,8.039285714,8.491428571,41.98714286,18.91785714,40.60857143,49.12714286,25.05,62.10785714
4/3/20,43.97,13.76,23.7,52.93,24.88,50.17,48.65,17.89,35.68,19.82,7.09,7.45,42.8,15.72,38.02,53.52,22.68,61.03,,40.445,15.17214286,24.16571429,48.50642857,26.56357143,48.34428571,45.51571429,20.10071429,37.19,18.91857143,7.640714286,7.952857143,40.60714286,17.88714286,38.80571429,48.03642857,23.92,60.30071429
