date,NYC driving,NYC transit,NYC walking,Bronx driving,Bronx transit,Bronx walking,Brooklyn driving,Brooklyn transit,Brooklyn walking,Manhattan driving,Manhattan transit,Manhattan walking,Queens driving,Queens transit,Queens walking,Staten Island driving,Staten Island transit,Staten Island walking
11/8/20,106.1107143,50.915,75.98071429,116.3671429,66.2,112.7728571,117.6585714,65.18785714,101.8157143,65.47928571,37.42428571,45.39214286,107.5585714,56.98571429,102.07,118.3314286,68.51,129.5564286
11/9/20,105.74,51.015,76.16714286,116.2335714,66.42928571,112.8457143,117.2135714,65.31142857,102.0842857,65.22142857,37.49714286,45.55142857,107.1735714,57.08642857,102.1,117.7857143,68.48357143,129.8092857
11/10/20,105.37,51.09071429,76.18285714,116.1142857,66.66928571,112.9135714,116.8264286,65.39571429,101.9042857,65.09785714,37.53785714,45.59642857,106.8785714,57.11428571,101.9978571,117.3885714,68.49214286,129.3707143
11/11/20,104.62,50.86714286,75.68714286,115.1928571,66.45071429,112.0964286,115.945,65.09571429,100.8721429,64.49214286,37.32642857,45.19428571,105.965,56.84214286,101.2664286,116.4492857,68.02214286,128.6242857
11/12/20,103.8528571,50.85428571,75.57071429,114.6128571,66.59071429,111.775,115.2142857,65.19357143,100.8907143,63.95214286,37.26071429,45.22785714,105.3035714,56.81142857,101.1871429,115.7135714,67.74785714,127.8564286
11/13/20,103.0528571,50.79214286,75.295,113.8035714,66.55214286,111.0285714,114.2871429,65.14642857,100.5221429,63.48785714,37.17214286,45.15928571,104.4885714,56.82357143,100.8207143,114.6142857,67.29428571,126.3035714
11/14/20,102.3192857,50.65785714,74.66071429,112.9742857,66.22785714,109.4792857,113.2371429,64.97571429,99.46785714,63.305,37.135,45.29571429,103.7078571,56.52714286,99.28571429,113.2421429,66.87214286,123.2721429
11/15/20,101.8778571,50.72071429,74.73928571,112.3792857,66.29571429,108.9614286,112.805,65.05285714,99.57428571,63.165,37.23357143,45.55785714,103.2007143,56.54071429,99.125,112.5157143,66.58357143,122.7042857
11/16/20,101.5071429,50.71642857,74.65285714,112.3092857,66.53642857,108.7928571,112.4535714,65.08428571,99.58785714,62.99785714,37.19357143,45.58642857,102.66,56.52714286,98.86714286,112.0128571,66.03428571,122.0557143
11/17/20,101.2707143,50.93785714,74.20857143,112.4257143,66.88928571,107.2078571,112.3728571,65.25357143,98.71,63.29928571,37.46571429,45.71357143,102.725,56.77,97.82714286,111.3592857,66.06928571,119.8028571
11/18/20,101.2607143,51.06785714,74.00642857,112.6335714,66.93428571,106.73,112.605,65.39785714,98.16857143,63.60642857,37.65785714,45.71571429,102.7428571,56.86214286,97.36214286,111.2507143,65.77857143,119.4635714
11/19/20,100.8157143,50.85071429,73.53357143,112.5678571,66.72071429,106.1064286,112.1157143,64.94357143,97.35785714,63.45857143,37.56214286,45.48571429,102.3142857,56.66357143,96.75714286,110.74,65.00357143,118.4914286
11/20/20,100.6071429,50.66214286,73.14857143,112.3992857,66.65142857,106.0157143,111.8828571,64.48142857,96.71571429,63.17928571,37.45214286,45.16142857,102.2792857,56.57357143,96.33642857,110.2207143,64.36857143,118.4228571
11/21/20,99.99142857,50.295,71.94714286,111.9921429,66.775,105.52,111.1942857,64.22,95.095,62.39928571,36.98785714,43.97642857,101.7478571,56.07571429,95.415,109.47,63.73142857,117.7392857
11/22/20,99.07357143,49.8,70.67214286,111.1521429,66.53642857,104.7428571,110.4292857,63.75928571,93.49214286,61.47714286,36.475,42.84285714,100.7564286,55.545,94.27071429,108.4357143,62.83142857,116.4971429
11/23/20,99.04,49.51,70.10571429,111.0485714,66.30642857,104.0907143,110.4007143,63.49142857,92.72071429,61.26285714,36.23071429,42.33857143,100.6528571,55.23714286,93.39928571,108.2357143,62.08142857,115.8485714
11/24/20,99.28285714,49.19714286,69.68785714,111.2621429,65.95428571,103.4821429,110.4771429,63.13214286,91.96714286,61.06285714,35.95428571,41.89071429,100.84,54.92714286,92.77071429,108.2828571,61.47071429,115.3807143
11/25/20,100.345,49.09214286,70.22642857,112.4564286,65.97142857,104.4014286,111.575,62.97857143,92.605,61.45714286,35.89714286,42.04357143,101.9835714,54.74571429,93.52785714,109.2171429,60.94857143,116.6071429
11/26/20,97.76642857,47.91642857,68.58571429,110.6378571,64.62785714,103.5078571,109.075,61.46071429,90.43571429,59.76785714,34.9,40.92357143,99.85357143,53.475,91.82428571,106.44,59.40714286,113.9785714
11/27/20,96.51285714,47.12214286,67.84214286,108.8907143,63.93285714,102.3407143,107.265,60.31357143,88.91071429,58.57071429,34.08642857,40.47,98.26071429,52.71214286,90.72214286,105.045,59.03,112.9892857
11/28/20,95.37785714,46.11714286,66.29714286,107.8528571,63.38428571,101.5,105.78,59.11285714,86.88928571,57.125,32.85,38.84214286,96.99785714,52.13285714,89.58642857,103.9692857,58.07071429,112.0914286
11/29/20,95.39142857,45.90428571,66.18285714,107.9085714,63.36642857,101.6992857,105.5064286,58.89642857,86.68357143,56.99142857,32.52071429,38.60642857,96.96928571,52.07642857,89.56857143,103.9478571,58.03214286,112.3914286
11/30/20,94.81214286,45.36785714,65.40714286,106.8621429,62.69857143,100.7485714,105.2271429,58.20142857,85.50357143,56.38714286,32.045,37.83428571,96.37928571,51.485,88.71357143,104.4592857,57.75785714,112.4128571
12/1/20,94.81714286,45.24071429,65.41571429,106.5207143,62.57714286,100.7557143,105.1857143,58.18285714,85.52,56.10142857,31.83857143,37.62928571,96.31142857,51.33428571,88.86214286,104.5907143,57.54714286,112.8378571
12/2/20,94.66928571,45.10785714,65.49142857,106.0307143,62.49071429,100.8492857,104.8392857,58.05785714,85.52214286,55.79071429,31.68571429,37.57928571,96.04428571,51.14428571,88.90571429,104.51,57.37,113.9064286
12/3/20,94.515,45.00857143,65.61142857,105.4014286,62.40071429,100.7042857,104.4135714,57.95214286,85.47,55.59714286,31.58714286,37.64,95.825,51.02785714,89.03785714,104.6228571,56.98357143,114.06
12/4/20,93.71357143,44.48214286,64.90928571,104.5364286,61.97071429,99.89714286,103.4621429,57.31285714,84.25071429,54.90785714,31.08857143,36.97571429,94.76642857,50.39285714,88.23642857,103.77,56.53142857,113.3714286
12/5/20,92.54642857,43.83714286,63.75142857,103.1271429,60.99214286,98.655,102.3007143,56.45214286,82.32857143,54.09285714,30.56071429,36.02285714,93.46571429,49.83357143,86.81642857,102.7728571,55.54142857,111.7864286
12/6/20,92.51428571,43.94642857,63.95,102.7878571,60.77714286,98.43071429,102.1485714,56.51857143,82.395,54.36285714,30.80285714,36.36357143,93.34642857,49.78714286,86.59357143,102.8871429,55.71642857,111.7657143
12/7/20,92.07357143,43.86714286,63.92142857,101.9978571,60.66571429,98.08928571,101.5357143,56.34857143,82.11857143,54.13142857,30.78071429,36.37785714,92.79357143,49.59642857,86.64,102.6921429,55.63928571,112.1321429
12/8/20,91.10785714,43.64642857,63.40928571,100.7371429,60.36071429,97.33,100.5542857,56.06785714,81.26857143,53.59285714,30.62142857,36.05357143,91.74642857,49.33357143,85.95214286,101.9642857,55.45,111.91
12/9/20,89.8,43.55785714,62.58428571,99.53,60.36142857,96.005,99.095,55.97785714,80.08571429,53.02928571,30.53714286,35.63571429,90.49428571,49.28071429,84.80428571,100.4614286,55.22357143,110.8764286
12/10/20,92.76571429,44.77142857,64.73642857,101.185,61.73142857,97.17571429,101.645,57.50857143,82.53857143,54.885,31.59571429,37.10928571,92.75,50.575,86.805,103.4107143,56.78,114.8007143
12/11/20,94.07571429,45.44428571,65.90857143,102.4807143,62.415,98.58857143,103.3121429,58.37428571,83.98071429,56.14928571,32.36285714,38.045,94.24214286,51.14142857,88.01714286,104.9557143,56.92571429,116.5428571
12/12/20,94.67285714,45.90285714,66.95285714,102.7985714,62.61714286,98.93,104.0464286,58.85857143,84.80071429,57.14214286,33.01071429,39.26,94.725,51.30428571,88.60142857,105.5364286,57.04714286,117.0907143
12/13/20,95.07214286,46.27714286,67.86571429,102.81,62.73357143,99.07,104.5457143,59.32214286,85.43428571,58.04357143,33.55,40.505,95.07285714,51.43214286,88.94071429,106.0014286,57.04214286,117.4328571
12/14/20,95.40785714,46.455,68.215,103.1571429,62.94857143,99.32214286,104.5064286,59.47714286,85.64285714,58.27214286,33.73285714,40.81357143,95.47714286,51.69142857,89.345,105.4721429,56.94857143,117.5192857
12/15/20,96.04928571,46.50142857,68.56785714,103.4478571,62.845,99.515,104.9514286,59.42857143,85.60785714,58.76642857,33.89285714,41.12928571,95.99785714,51.64714286,89.44571429,106.0335714,56.76928571,118.0764286
12/16/20,95.04,45.98928571,67.77714286,102.4071429,62.16,98.41142857,103.6964286,58.68071429,84.27928571,58.15714286,33.54214286,40.53714286,95.09,51.08857143,88.39571429,104.7621429,56.18285714,116.775
12/17/20,92.06285714,45.37714286,65.94428571,99.36714286,61.52571429,96.26071429,100.7778571,57.965,82.08142857,56.48714286,32.93714286,39.31571429,92.12571429,50.58857143,85.95928571,101.76,55.71428571,114.7014286
12/18/20,91.85142857,45.51642857,65.73928571,98.525,61.54285714,95.84428571,100.0771429,58.18714286,81.66857143,56.22071429,32.98,39.09285714,91.46714286,51.03928571,85.58357143,101.4692857,55.64785714,114.6078571
12/19/20,92.38357143,45.74214286,66.01928571,98.55285714,61.87285714,96.32357143,100.1857143,58.56214286,81.78714286,56.25,33.01428571,39.13642857,91.68857143,51.49571429,85.91071429,102.1235714,56.13642857,115.4528571
12/20/20,92.25357143,45.50928571,65.65642857,98.29642857,61.91071429,96.32571429,99.755,58.27357143,80.99642857,55.75357143,32.61357143,38.68214286,91.46285714,51.54142857,85.7,102.1035714,56.18142857,115.4292857
12/21/20,93.33571429,45.84857143,66.27857143,99.04,62.23357143,97.19142857,100.8771429,58.68857143,81.41857143,56.35357143,32.86357143,39.11571429,92.265,52.08428571,86.205,103.2314286,56.58071429,116.2407143
12/22/20,94.75714286,46.22857143,67.17214286,100.4064286,62.78785714,98.35357143,101.975,59.13071429,82.13928571,57.19571429,33.15142857,39.72928571,93.46357143,52.57,87.30071429,104.665,56.91214286,117.5664286
12/23/20,96.88285714,46.62214286,68.43785714,101.9871429,63.13357143,100.0635714,103.8157143,59.59285714,83.32142857,58.44142857,33.44714286,40.56357143,95.52142857,53.145,88.76928571,106.975,57.48571429,119.255
12/24/20,96.58857143,45.88285714,67.91428571,102.2985714,62.14785714,100.2378571,103.6835714,58.62857143,82.45785714,57.78214286,32.80428571,40.01928571,95.8,52.40642857,88.59285714,107.11,56.30071429,117.9185714
12/25/20,92.04,43.87214286,64.23357143,98.52785714,59.74928571,96.79857143,99.19214286,56.03785714,78.10428571,54.97357143,31.105,37.53428571,91.80571429,50.295,84.65142857,102.3564286,54.09214286,111.9014286
12/26/20,90.71928571,42.85714286,62.16928571,97.48642857,59.08071429,95.40785714,97.45785714,54.61142857,75.35785714,53.52642857,29.99142857,35.74071429,90.645,49.55071429,82.81928571,101.0028571,53.45714286,109.9192857
12/27/20,90.16928571,42.33714286,61.05,97.11714286,58.805,94.71357143,96.53928571,53.83428571,73.75285714,52.57642857,29.32,34.59857143,90.03071429,49.33071429,81.93428571,100.6628571,53.27857143,109.0535714
12/28/20,90.84357143,42.78928571,62.10785714,97.39285714,59.17571429,95.43857143,96.81,54.22928571,74.47285714,53.30285714,29.79214286,35.82285714,90.42714286,49.77928571,82.64428571,101.2085714,53.62785714,109.8664286
12/29/20,90.76571429,42.92571429,62.25928571,97.26214286,59.30357143,95.32785714,96.42714286,54.33642857,74.33642857,53.41214286,29.90857143,36.20857143,90.26642857,49.94571429,82.74214286,101.0907143,53.86857143,109.1528571
12/30/20,92.64714286,43.70857143,63.89,98.91857143,59.96857143,96.80642857,98.29428571,55.22928571,76.07571429,54.87357143,30.65928571,37.81214286,91.94285714,50.66,84.36571429,103.1735714,54.64357143,110.2085714
12/31/20,95.66857143,44.03785714,66.06285714,102.4728571,59.77071429,99.69,101.4242857,55.45357143,78.31642857,56.715,31.20928571,39.45857143,94.96214286,50.62142857,87.02571429,106.0178571,54.43785714,111.9042857
1/1/21,92.94857143,42.70571429,64.48071429,100.4528571,57.86714286,97.47714286,99.15928571,53.54714286,76.32428571,55.71,30.295,39.00785714,92.74571429,48.865,84.81428571,103.1314286,52.85357143,108.015
1/2/21,92.30714286,42.26857143,64.34857143,100.28,57.25071429,96.75071429,98.485,52.59785714,75.92571429,55.94785714,30.12357143,39.545,92.26714286,48.11857143,84.19642857,102.23,52.64142857,107.2171429
1/3/21,91.50285714,41.83928571,63.51928571,99.80071429,56.72071429,96.09071429,97.80642857,51.93785714,75.305,55.37071429,29.76142857,38.80642857,91.73285714,47.56642857,83.47142857,101.575,52.20928571,106.1035714
1/4/21,90.30357143,41.53285714,62.89928571,98.85428571,56.24642857,95.40071429,96.525,51.53214286,74.86857143,54.53142857,29.54357143,38.35785714,90.84642857,47.06642857,83.15571429,100.4507143,51.87857143,105.4064286
1/5/21,88.90285714,41.17785714,61.99785714,97.57,55.54857143,94.54285714,95.40785714,51.11642857,74.32857143,53.56857143,29.23928571,37.74857143,89.54857143,46.59428571,82.21071429,99.10642857,51.76428571,103.8264286
1/6/21,86.58571429,40.70428571,60.67142857,95.84857143,54.99357143,93.12642857,93.43857143,50.54785714,73.31,52.01714286,28.83071429,36.85642857,87.25428571,46.04071429,80.89928571,96.675,51.33,100.9828571
1/7/21,86.38714286,41.22214286,60.64142857,95.64285714,55.85857143,92.96785714,92.93428571,51.20928571,73.61142857,52.09,29.23785714,36.92857143,86.45785714,46.525,80.57,96.19285714,52.31142857,101.0678571
1/8/21,90.06285714,42.78357143,63.04357143,98.955,57.86,95.77785714,96.535,53.33714286,76.93642857,53.82285714,30.41357143,38.11571429,89.52571429,48.21857143,83.565,100.0764286,54.35928571,105.4042857
1/9/21,90.835,43.47857143,63.89571429,99.53928571,58.105,96.39142857,97.68785714,54.375,78.74571429,54.26642857,31.125,38.49428571,90.35,48.86571429,84.75285714,100.9535714,54.96285714,106.2285714
1/10/21,90.76285714,43.66,63.90214286,99.46428571,57.94285714,96.73571429,97.88928571,54.71714286,79.45857143,54.07928571,31.36642857,38.25571429,90.40785714,48.98714286,85.12285714,100.7135714,55.335,106.5692857
1/11/21,89.87642857,43.31642857,62.81142857,99.11857143,57.56928571,96.41714286,97.28785714,54.53928571,79.14857143,53.22785714,30.97428571,37.12,89.84285714,48.63,84.40785714,99.96071429,55.23857143,104.4085714
1/12/21,89.10571429,43.17642857,62.205,98.95357143,57.43785714,96.45857143,96.99642857,54.45142857,79.20857143,52.61285714,30.77142857,36.48785714,89.25785714,48.70714286,84.22214286,99.46285714,55.04214286,103.9057143
1/13/21,88.03285714,42.95285714,61.26285714,98.29285714,57.43071429,96.10857143,96.045,54.33714286,78.84071429,51.63214286,30.40214286,35.50071429,88.37571429,48.66428571,83.655,98.58571429,54.97214286,102.7057143
1/14/21,87.77928571,43.28071429,60.66428571,97.715,58.21714286,95.57285714,95.81214286,54.83214286,78.83571429,51.25714286,30.465,34.90285714,88.21071429,49.385,83.28071429,98.46642857,56.00428571,102.5207143
1/15/21,90.60071429,44.50357143,62.21857143,100.6714286,59.925,97.955,98.55285714,56.59285714,81.35785714,52.51357143,31.33642857,35.45785714,90.95928571,50.81928571,85.69285714,102.0414286,57.58428571,105.5207143
1/16/21,90.99357143,44.90714286,62.30857143,101.0407143,60.36357143,98.38357143,99.10928571,57.23928571,82.23428571,52.31928571,31.60214286,35.04928571,91.595,51.46142857,86.45714286,102.67,57.70928571,105.0321429
1/17/21,92.01071429,45.56428571,63.63571429,101.7714286,60.77,98.97785714,100.1571429,58.07142857,83.84642857,53.31428571,32.31642857,36.31428571,92.37428571,52.1,87.56642857,103.4507143,57.93714286,106.3521429
1/18/21,92.27642857,45.65357143,63.83428571,101.7564286,60.48428571,98.31142857,100.305,58.18285714,84.265,53.63071429,32.45071429,36.67285714,92.30071429,52.10928571,87.18357143,103.685,57.95785714,105.3757143
1/19/21,92.08285714,45.70928571,63.65785714,101.7171429,60.72071429,98.03928571,100.1571429,58.29857143,84.12,53.62142857,32.50071429,36.61071429,92.235,52.16214286,87.00571429,103.2392857,57.93142857,104.2442857
1/20/21,91.88857143,45.725,63.45142857,101.6464286,60.86285714,97.80642857,100.0757143,58.35785714,83.97928571,53.55214286,32.49857143,36.49714286,92.07428571,52.13714286,86.75071429,103.1928571,58.12857143,104.3085714
1/21/21,91.93214286,45.91071429,63.46714286,101.3721429,60.95,97.63,100.3414286,58.62642857,84.22857143,53.795,32.65571429,36.57285714,92.19214286,52.42142857,86.78142857,103.1835714,58.12,103.7485714
1/22/21,92.165,46.17928571,63.80285714,101.5892857,61.13857143,97.93571429,100.5728571,58.91214286,84.57571429,54.18214286,32.94357143,36.95285714,92.57142857,52.67142857,86.92642857,103.4121429,58.34642857,103.4635714
1/23/21,92.24285714,46.27357143,63.77642857,101.6564286,61.16571429,97.965,100.5957143,58.91214286,84.5,54.27071429,33.15357143,36.97,92.55,52.65571429,86.69928571,103.625,58.30142857,103.6814286
1/24/21,92.15285714,46.27142857,63.51214286,101.7685714,61.15857143,97.53428571,100.5635714,58.91428571,84.15642857,54.18642857,33.19642857,36.76142857,92.50428571,52.56571429,86.28357143,103.51,57.855,102.8221429
1/25/21,92.12214286,46.30857143,63.47714286,101.7307143,61.22214286,97.10928571,100.6035714,58.92857143,84.00857143,54.22785714,33.26928571,36.78928571,92.44428571,52.60071429,86.15357143,103.5871429,57.81642857,103.1892857
1/26/21,91.30857143,46.03785714,62.84428571,100.9392857,60.91,96.28714286,99.93214286,58.60785714,83.06142857,53.83642857,33.08785714,36.42642857,91.81285714,52.15214286,85.31714286,102.7071429,57.50714286,102.045
1/27/21,91.19142857,46.04285714,62.72142857,100.8421429,60.93714286,96.16071429,99.97285714,58.61714286,82.90357143,53.89785714,33.15714286,36.42642857,91.77214286,52.07214286,85.12571429,102.5,57.42357143,101.6707143
1/28/21,91.075,45.91357143,62.35142857,101.0457143,60.85571429,95.675,99.87857143,58.50428571,82.28785714,53.935,33.11785714,36.15785714,91.73214286,51.75857143,84.59642857,102.5942857,57.19571429,101.5121429
1/29/21,90.805,45.64357143,61.72642857,100.8121429,60.56142857,95.20285714,99.77285714,58.13785714,81.37714286,53.71,32.96142857,35.57785714,91.475,51.37714286,83.815,102.0578571,56.78357143,101.635
1/30/21,90.84642857,45.45428571,61.255,100.91,60.26714286,95.00785714,100.0278571,57.99571429,80.71071429,53.54285714,32.81642857,35.03214286,91.42428571,51.13928571,83.37714286,101.9621429,56.59714286,101.7692857
1/31/21,90.13714286,44.95214286,60.14142857,100.4792857,59.74285714,94.48928571,99.40571429,57.46142857,79.35714286,52.835,32.31642857,33.91285714,90.98571429,50.68357143,82.64285714,101.2935714,56.38571429,100.67
2/1/21,85.7,43.90214286,57.46428571,96.75571429,59.19857143,91.99357143,95.31071429,56.54285714,76.17357143,50.59,31.33,32.05428571,87.025,49.75714286,79.55142857,96.26285714,54.785,97.075
2/2/21,83.10428571,43.47428571,56.18285714,94.31,58.76428571,90.485,92.68428571,56.07071429,74.50214286,49.22928571,30.89785714,31.155,84.49785714,49.48714286,77.965,93.52785714,54.215,96.10857143
2/3/21,82.79142857,43.83428571,56.19142857,93.85642857,59.06571429,90.67642857,92.17214286,56.68071429,74.46785714,49.18142857,31.145,31.14357143,84.02785714,49.865,77.89071429,92.97142857,54.63642857,96.36142857
2/4/21,82.86642857,44.06357143,56.4,93.99571429,59.33142857,91.03928571,92.12428571,57.08214286,74.75071429,49.31142857,31.33,31.18714286,84.02857143,49.98428571,78.08714286,93.05,55.05785714,97.40357143
2/5/21,82.80214286,44.23785714,56.50071429,94.22142857,59.54357143,91.43714286,92.08214286,57.39428571,74.95285714,49.27285714,31.48142857,31.12357143,83.94571429,50.13714286,78.45,93.15357143,54.96214286,98.02428571
2/6/21,83.125,44.70714286,57.21642857,94.50642857,59.75285714,92.08071429,92.48714286,58.23142857,76.18214286,49.55214286,31.93071429,31.68214286,84.36214286,50.49214286,79.20214286,93.505,55.16,98.62214286
2/7/21,81.28142857,44.37642857,56.32428571,92.94142857,59.45714286,91.76714286,90.97714286,57.91714286,75.25642857,48.515,31.64928571,30.94357143,82.795,50.14857143,78.26357143,91.93428571,54.82285714,98.53428571
2/8/21,81.12571429,44.51928571,56.23571429,92.89,59.66142857,92.19357143,90.85214286,58.14142857,75.235,48.39285714,31.71928571,30.75214286,82.60071429,50.28642857,78.225,91.555,54.93428571,98.31785714
2/9/21,81.48,44.76714286,56.47785714,93.41285714,60.01785714,92.76142857,91.21428571,58.51142857,75.755,48.56571429,31.89857143,30.83428571,82.96928571,50.52214286,78.47428571,91.86142857,55.21785714,98.97714286
2/10/21,81.72071429,45.01357143,56.60714286,93.92714286,60.22357143,93.14071429,91.56928571,58.95785714,76.07571429,48.78428571,32.06428571,30.82357143,83.25928571,50.76714286,78.69071429,91.99357143,55.38571429,100.0442857
2/11/21,81.71928571,45.28857143,56.73785714,94.025,60.72357143,93.675,91.65857143,59.32642857,76.39785714,48.84071429,32.22642857,30.93071429,83.14571429,51.08571429,78.66714286,91.86642857,55.53142857,99.83714286
2/12/21,82.37214286,46.125,57.87142857,94.75071429,61.67785714,94.90714286,92.13071429,60.37571429,77.60714286,49.795,32.98357143,32.09357143,83.62928571,51.85571429,79.69714286,92.30857143,55.97214286,100.4164286
2/13/21,82.65357143,46.80857143,58.94571429,95.21857143,62.36357143,95.58357143,92.33428571,61.19071429,78.30857143,50.66357143,33.70785714,33.495,83.86785714,52.33428571,80.15571429,92.38142857,56.42357143,100.5364286
2/14/21,83.68071429,47.72928571,61.06785714,96.18214286,63.275,97.015,93.43928571,62.24857143,80.02642857,52.44,34.81,35.93714286,84.61714286,52.87142857,81.32714286,93.29785714,56.79285714,101.685
2/15/21,87.26214286,48.80071429,63.21714286,99.13785714,63.65071429,98.80071429,96.75142857,63.22214286,82.39928571,54.51928571,35.965,37.61928571,87.89214286,53.78,83.79857143,97.13928571,58.16928571,104.33
2/16/21,89.73642857,49.44,64.71785714,101.6242857,64.24142857,100.2257143,99.375,63.93714286,84.33928571,56.085,36.61928571,38.80214286,90.34357143,54.3,85.60214286,99.66928571,58.99785714,105.925
2/17/21,90.805,49.54857143,65.25857143,102.7942857,64.335,100.845,100.5835714,63.88142857,85.00642857,56.93428571,36.83428571,39.29928571,91.64,54.35071429,86.30785714,100.6921429,58.94857143,106.0392857
2/18/21,88.09357143,48.86642857,63.61714286,100.3857143,63.31785714,98.63142857,98.41642857,62.89642857,82.90285714,55.68571429,36.34142857,38.47928571,89.46357143,53.80571429,84.39214286,97.85642857,57.885,103.2585714
2/19/21,86.71071429,48.66357143,62.70357143,98.59785714,62.93642857,96.85785714,97.235,62.55571429,81.74,55.125,36.25142857,38.15642857,88.09571429,53.58428571,83.01428571,96.32571429,57.47928571,102.2764286
2/20/21,86.46357143,48.68071429,62.52714286,98.41285714,63.04357143,96.30071429,96.90214286,62.36142857,81.13642857,55.26642857,36.31571429,38.31428571,87.76071429,53.66428571,82.65428571,95.89857143,57.66142857,101.7021429
2/21/21,88.53785714,49.35785714,63.95928571,100.0178571,63.58071429,96.93,98.67785714,63.075,82.84571429,56.70214286,36.96642857,39.60428571,89.59428571,54.31285714,84.11928571,97.76928571,58.40428571,103.2242857
2/22/21,88.34428571,49.23642857,63.71071429,99.81428571,63.47857143,96.36714286,98.70357143,62.88357143,82.545,56.76642857,36.88714286,39.54214286,89.59357143,54.13357143,83.89214286,97.655,58.35857143,103.5564286
2/23/21,88.83357143,49.52,64.13285714,100.3107143,63.90214286,96.965,99.19571429,63.19214286,83.085,57.16642857,37.13071429,39.88642857,89.96785714,54.40571429,84.40642857,98.03428571,58.98428571,104.1514286
2/24/21,89.28428571,49.87,64.78571429,100.625,64.35357143,97.68071429,99.84428571,63.57428571,84.04357143,57.52857143,37.46214286,40.48571429,90.66714286,54.80142857,85.15214286,98.48357143,59.64571429,104.4142857
2/25/21,89.96357143,50.22357143,65.47357143,101.095,64.50142857,98.23857143,100.7392857,64.01214286,85.09,58.16642857,37.82214286,41.01714286,91.64357143,55.18285714,86.27142857,99.12357143,60.10928571,105.5542857
2/26/21,90.33428571,50.39642857,65.85,101.5592857,64.49857143,98.47928571,101.4778571,64.17571429,85.90857143,58.29857143,38.02142857,41.305,92.69857143,55.48642857,86.72928571,99.52071429,60.60642857,105.8857143
2/27/21,90.43571429,50.33642857,65.765,101.7257143,64.31285714,98.34857143,101.85,64.08857143,86.46785714,58.12857143,37.93642857,40.99285714,93.07285714,55.58785714,87.37714286,99.73428571,60.57785714,106.1521429
2/28/21,90.03714286,49.98285714,64.35571429,101.4457143,64.09,97.81142857,101.6235714,63.67785714,85.78285714,56.99714286,37.32785714,39.23642857,93.05428571,55.68,86.97642857,99.585,60.765,105.4157143
3/1/21,90.84142857,50.21642857,64.71785714,102.8357143,64.90214286,99.51071429,102.7557143,63.99428571,86.61071429,57.24142857,37.29642857,39.15857143,94.25,56.13428571,87.99071429,100.4928571,61.40571429,106.9135714
3/2/21,91.35214286,50.32642857,64.765,103.4471429,64.98357143,100.2985714,103.5564286,64.14785714,86.81642857,57.46785714,37.41857143,39.06857143,94.74714286,56.15857143,88.12714286,101.3807143,61.60857143,107.3728571
3/3/21,91.535,50.66571429,65.22571429,103.625,65.28357143,100.805,104.165,64.63857143,87.78642857,57.59142857,37.72428571,39.46428571,95.09857143,56.56142857,88.61857143,101.7885714,61.70571429,107.9921429
3/4/21,94.72,51.56785714,67.11928571,106.5964286,66.46428571,103.2792857,107.0728571,65.77785714,90.26428571,59.20571429,38.46785714,40.62714286,97.925,57.38142857,90.97,105.3042857,63.09571429,110.8885714
3/5/21,96.95142857,52.24142857,68.53642857,109.1914286,67.18785714,105.2514286,109.2878571,66.63071429,91.99428571,60.58785714,39.08071429,41.57142857,100.285,57.99285714,92.75214286,107.9371429,64.19214286,113.0378571
3/6/21,97.72071429,52.55,69.155,109.9157143,67.44285714,105.8164286,110.3035714,67.01142857,92.71571429,61.21142857,39.39642857,42.16428571,101.1542857,58.23928571,93.28142857,108.7978571,64.51714286,114.1871429
3/7/21,98.23571429,52.76785714,69.65714286,110.4957143,67.61357143,106.29,110.89,67.28642857,93.26428571,61.66214286,39.60357143,42.62642857,101.7021429,58.42214286,93.84,109.3764286,64.86,114.7542857
3/8/21,99.09,53.17,70.5,111.2992857,67.90285714,107.0964286,111.5892857,67.76214286,94.23285714,62.18928571,40,43.28,102.4742857,58.86428571,94.87,110.2428571,65.13214286,115.3171429
3/9/21,99.70785714,53.59642857,71.49214286,111.8307143,68.08714286,107.8035714,112.2578571,68.435,95.63142857,62.72571429,40.40428571,44.13928571,103.16,59.25785714,95.94785714,110.955,65.19,116.2014286
3/10/21,99.93785714,53.73142857,71.73785714,111.9128571,68.145,107.9007143,112.3335714,68.48071429,95.60214286,62.90357143,40.55357143,44.38928571,103.1985714,59.43571429,96.20214286,111.2714286,65.11928571,116.1814286
3/11/21,100.4621429,54.16285714,72.70571429,112.5271429,68.44,108.5614286,112.7321429,68.97857143,96.62571429,63.36357143,41.00285714,45.34,103.4428571,59.82142857,96.81214286,112.0142857,65.66142857,117.4285714
3/12/21,92.21142857,49.92714286,66.75642857,103.1378571,63.18,99.82142857,103.6142857,63.66571429,88.895,58.03785714,37.66785714,41.555,94.74071429,55.23857143,89.33285714,102.9807143,60.75214286,108.055
3/13/21,93.16571429,50.55714286,68.07714286,104.0078571,63.68714286,100.9028571,104.5064286,64.23928571,90.14071429,59.08,38.37857143,42.95642857,95.57857143,55.64428571,90.13928571,103.9792857,61.46,109.24
3/14/21,93.94142857,50.97,69.03285714,104.5864286,63.77642857,101.0821429,105.2007143,64.71214286,91.15071429,59.80857143,38.88428571,43.93785714,96.09714286,55.82071429,90.765,105.9864286,61.99214286,110.95
